,chemical_symbol,atomic_number,atomic_energy_hfomo,atomic_energy_hpomo,atomic_energy_lfumo,atomic_energy_lpumo,electron_affinity_energy_difference,ionization_energy_energy_difference,electron_affinity_half_charged_homo,ionization_energy_half_charged_homo,r_up_s_neg_1.0,r_up_p_neg_1.0,r_up_d_neg_1.0,r_up_val_neg_1.0,r_up_s_neg_0.5,r_up_p_neg_0.5,r_up_d_neg_0.5,r_up_val_neg_0.5,r_up_s_0.0,r_up_p_0.0,r_up_d_0.0,r_up_val_0.0,r_up_s_0.5,r_up_p_0.5,r_up_d_0.5,r_up_val_0.5,r_up_s_1.0,r_up_p_1.0,r_up_d_1.0,r_up_val_1.0,r_dn_s_neg_1.0,r_dn_p_neg_1.0,r_dn_d_neg_1.0,r_dn_val_neg_1.0,r_dn_s_neg_0.5,r_dn_p_neg_0.5,r_dn_d_neg_0.5,r_dn_val_neg_0.5,r_dn_s_0.0,r_dn_p_0.0,r_dn_d_0.0,r_dn_val_0.0,r_dn_s_0.5,r_dn_p_0.5,r_dn_d_0.5,r_dn_val_0.5,r_dn_s_1.0,r_dn_p_1.0,r_dn_d_1.0,r_dn_val_1.0
52,I,53.0,-1.3149319875164928e-18,-1.1267755695229822e-18,8.281170299928962e-19,-1.1267755695229822e-18,-5.828499528899972e-19,1.7020668696843896e-18,-5.822133600558911e-19,1.6972609967146173e-18,0.91285,1.11265,0.41185,1.11255,0.90905,1.0903500000000002,0.41185,1.0902500000000002,0.90485,1.0718500000000002,0.41185,1.0718500000000002,0.90025,1.05685,0.41185,1.05685,0.8955500000000001,1.04455,0.41185,1.04445,0.91285,1.11265,0.41185,1.11255,0.90875,1.0903500000000002,0.41185,1.0902500000000002,0.90435,1.0718500000000002,0.41185,1.0718500000000002,0.8995500000000001,1.05685,0.41185,1.05685,0.8944500000000001,1.04455,0.41185,1.04445
53,Xe,54.0,-1.4545023994842434e-18,-1.4545023994842434e-18,2.933921849775168e-19,2.933921849775168e-19,3.1018623237129094e-19,2.0791727029872992e-18,3.0748332835745284e-19,2.0760219585782212e-18,2.76565,,,2.76565,2.71935,,,2.71935,0.8612500000000001,1.01175,0.39605,1.01175,0.85905,1.0028500000000002,0.39605,1.0028500000000002,0.85695,0.99565,0.39595,0.99565,2.76075,,,2.76565,2.70825,,,2.71935,0.8612500000000001,1.01175,0.39605,1.01175,0.8591500000000001,1.0028500000000002,0.39605,1.0028500000000002,0.85695,0.99565,0.39595,0.99565
54,Cs,55.0,-3.669080592229248e-19,-3.669080592229248e-19,-1.9641884282697602e-19,-1.9641884282697602e-19,-1.868810852748764e-20,6.225068203319792e-19,-2.0682497997907204e-20,6.197635735175807e-19,3.01125,,,3.01125,2.74535,,,2.74535,2.51755,,,2.51755,2.44285,,,2.44285,0.81755,0.94155,0.38145,0.94155,3.01125,,,3.01125,2.79045,,,2.74535,2.45045,,,2.51755,2.39025,,,2.44285,0.81755,0.94155,0.38145,0.94155
55,Ba,56.0,-5.380557702100224e-19,-5.380557702100224e-19,-2.1388096581707522e-19,-2.1388096581707522e-19,2.2432919213291224e-19,8.2077378991078085e-19,2.362681797395136e-19,8.178759170327426e-19,2.45125,,,2.37195,2.37505,,,1.26635,2.20615,,,2.20615,2.12895,,,2.12895,2.07185,,,2.07185,2.49765,,,2.37195,2.41595,,,1.26635,2.20615,,,2.20615,2.14775,,,2.12895,2.05785,,,2.07185
56,La,57.0,-5.753736680616959e-19,-3.761157682626624e-19,-2.387499513251328e-19,-3.761157682626624e-19,1.2136990986341177e-19,9.168653100710437e-19,1.2794982493708802e-19,9.086568465438912e-19,2.21125,,1.3138500000000002,1.3138500000000002,2.12365,,1.2475500000000002,1.2475500000000002,2.03235,,1.19775,1.19775,1.94515,,1.15925,1.15925,1.88385,,1.13685,1.88385,2.21135,,1.3138500000000002,1.3138500000000002,2.12375,,1.2475500000000002,1.2475500000000002,2.03235,,1.19775,1.19775,1.94515,,1.15925,1.15925,1.88395,,1.13685,1.88385
57,Ce,58.0,-5.3529361771576335e-19,-3.1403142420666235e-19,-2.234828103055296e-19,-3.1403142420666235e-19,-5.708516848015651e-20,1.307523971420504e-18,4.7776906832256e-21,8.870867426980608e-19,2.15355,,1.36695,1.3220500000000002,2.15305,,1.21145,1.21145,2.07805,,0.93425,1.3524500000000002,1.95445,,1.15375,0.38155,1.91635,,1.12675,0.38175,2.11985,,1.3220500000000002,1.3220500000000002,1.92955,,2.15305,1.21145,2.10605,,1.3524500000000002,1.3524500000000002,1.97115,,0.38155,0.38155,1.9236500000000003,,0.38175,0.38175
58,Pr,59.0,-5.226348202348226e-19,-2.5770209857257603e-19,-1.6929559481345282e-19,-2.5770209857257603e-19,1.4939319661577416e-19,8.2648051871972675e-19,1.70079059181024e-19,9.18415704341184e-19,2.16605,,,0.36325,2.09355,,,0.36425,2.02475,,,0.36565,1.9319500000000005,,,0.36425,1.8937500000000005,,,0.36655,2.22255,,,0.36325,2.14405,,,0.36425,2.06415,,,0.36565,1.97295,,,0.36425,1.90495,,,0.36655
59,Nd,60.0,-5.210630849698175e-19,-3.794210586313728e-19,-2.076773379413376e-19,-3.794210586313728e-19,-6.059987614865589e-19,3.211822587759567e-20,2.733441489214464e-19,8.428522483743938e-19,2.12165,,,0.32335,2.07035,,,0.35085,2.00295,,,0.35015,1.96065,,,0.34875,1.89905,,,0.34865,2.16145,,,0.32335,2.10995,,,0.35085,2.04205,,,0.35015,2.00835,,,0.34875,1.92425,,,0.34865
60,Pm,61.0,-5.296908060728256e-19,-5.296908060728256e-19,-2.016291211978176e-19,-2.016291211978176e-19,2.608965823961711e-19,8.329949047741438e-19,3.34999109643072e-19,7.52143416811181e-19,2.21225,,,0.36965,2.11965,,,0.33825,1.98305,,,0.33615,1.95095,,,0.33775,1.83585,,,0.33605,2.20685,,,0.36965,2.18395,,,0.33825,2.03765,,,0.33615,2.03155,,,0.33775,1.86995,,,0.33605
61,Sm,62.0,-5.317656247967618e-19,-4.41511811393856e-19,-9.22164797633856e-20,-4.41511811393856e-19,2.2636834642316746e-19,5.237220572928149e-19,2.8183087848182395e-19,6.956042060397697e-19,2.18705,,,0.32585,2.11035,,,0.32585,1.99935,,,0.32485,1.95305,,,0.32585,1.80355,,,0.32345,2.25425,,,0.32585,2.18085,,,0.32585,2.08265,,,0.32485,2.02065,,,0.32585,1.8392500000000005,,,0.32345
62,Eu,63.0,-5.435063750739839e-19,-5.435063750739839e-19,-1.6384178559624963e-19,-1.6384178559624963e-19,2.673236818749495e-19,8.652454544450385e-19,2.264884936461504e-19,8.642124670828993e-19,2.14715,,,0.31245,2.03475,,,0.31235,1.91635,,,0.31225,1.84605,,,0.31225,1.78435,,,0.31225,2.24815,,,0.31245,2.10655,,,0.31235,1.98335,,,0.31225,1.91915,,,0.31225,1.81635,,,0.31225
63,Gd,64.0,-6.085803807043967e-19,-3.8362196573111043e-19,-1.6239982663752961e-19,-3.8362196573111043e-19,1.5911425907713486e-19,9.707918354114586e-19,1.6477425238955522e-19,9.612450897684097e-19,1.88455,,1.1487500000000002,0.29895,1.84075,,1.08465,0.29895,1.7894500000000002,,1.03685,0.29885,1.7306500000000002,,1.00025,0.29875,1.6668500000000002,,0.97185,0.29855,1.93655,,0.29895,0.29895,1.89625,,0.29895,0.29895,1.8474500000000005,,0.29885,0.29885,1.78845,,1.00025,0.29875,1.71985,,0.97185,0.29855
64,Tb,65.0,-4.189419493366465e-19,-4.189419493366465e-19,-1.235454414065088e-19,-1.235454414065088e-19,1.3697118480497637e-19,9.1928182499988e-19,6.24736729748544e-20,9.355557898305022e-19,1.96065,,,0.29035,1.87175,,,0.28895,1.8735500000000005,,,0.29305,1.81655,,,0.29325,1.7510500000000002,,,0.29285,2.08325,,,0.29035,1.92705,,,0.28895,1.90945,,,0.29305,1.82785,,,0.29325,1.7632500000000002,,,0.29285
65,Dy,66.0,-5.695930148138495e-19,-5.695930148138495e-19,-7.685641249977599e-20,-7.685641249977599e-20,3.299680667691015e-19,9.18434177441628e-19,2.966958731696064e-19,9.428072412162434e-19,2.07025,,,0.28365,1.9582500000000005,,,0.28525,1.84755,,,0.28475,1.79615,,,0.28465,1.72375,,,0.28475,2.12325,,,0.28365,1.99765,,,0.28525,1.87515,,,0.28475,1.79855,,,0.28465,1.7413500000000002,,,0.28475
66,Ho,67.0,-6.008082219168962e-19,-1.863203235860736e-19,-5.0907559949299214e-20,-1.863203235860736e-19,-7.440108003310966e-19,-1.0696009355226792e-19,3.173335102221312e-19,9.319605054934272e-19,2.05605,,,0.28075,1.93845,,,0.27555,1.82395,,,0.27635,1.7527500000000005,,,0.27675,1.7000500000000005,,,0.27665,2.08495,,,0.28075,1.97085,,,0.27555,1.84175,,,0.27635,1.7895500000000002,,,0.27675,1.70335,,,0.27665
67,Er,68.0,-6.115716444554303e-19,-3.918972079775424e-19,-2.3358132954643203e-20,-3.918972079775424e-19,-4.156699842315634e-19,1.2438023950417629e-19,3.3242120746020483e-19,9.530836020620542e-19,2.05425,,,2.02345,1.92425,,,1.60495,1.8010500000000005,,,0.26915,1.7528500000000002,,,1.7528500000000002,1.69165,,,1.05415,2.04475,,,2.02345,1.90255,,,1.60495,1.80865,,,0.26915,1.7450500000000002,,,1.7528500000000002,1.6931500000000002,,,1.05415
68,Tm,69.0,-6.051997880345089e-19,-6.051997880345089e-19,-2.0241899427187198e-20,-2.0241899427187198e-20,8.0107006160307285e-19,9.459690406363568e-19,4.536226644704833e-19,8.992056066577921e-19,2.11485,,,0.26295,1.98075,,,0.26285,1.78625,,,1.2251500000000002,1.74615,,,0.26275,1.6724500000000002,,,0.26245,2.11495,,,0.26295,1.98285,,,0.26285,1.78405,,,1.2251500000000002,1.77385,,,0.26275,1.6785500000000002,,,0.26245
69,Yb,70.0,-6.291731568115392e-19,-6.291731568115392e-19,-3.1083828620140804e-20,-3.1083828620140804e-20,2.983094893150502e-19,9.76121956596889e-19,2.642678183646144e-19,9.729265595106625e-19,1.92285,,,2.15395,1.8329500000000003,,,2.17795,1.7632500000000002,,,1.7632500000000002,1.6928500000000002,,,1.6928500000000002,1.6385500000000002,,,1.6385500000000002,1.9259500000000005,,,2.15395,1.85875,,,2.17795,1.7632500000000002,,,1.7632500000000002,1.71155,,,1.6928500000000002,1.6444500000000002,,,1.6385500000000002
70,Lu,71.0,-7.30119896981664e-19,-2.208888863564544e-19,-1.1249843360609282e-19,-2.208888863564544e-19,2.414829762529884e-19,7.651643863264587e-19,2.493259191990336e-19,7.487996742035713e-19,1.7751500000000002,,1.14725,1.14725,1.6961500000000005,,1.0491500000000002,1.0491500000000002,1.62895,,0.99445,0.99445,1.57465,,0.95885,0.95885,1.5336500000000002,,0.93485,1.5336500000000002,1.8111500000000005,,1.14725,1.14725,1.7221500000000003,,1.0491500000000002,1.0491500000000002,1.64315,,0.99445,0.99445,1.58035,,0.95885,0.95885,1.5336500000000002,,0.93485,1.5336500000000002
71,Hf,72.0,-7.757034240200448e-19,-4.5351692081351045e-19,-2.034379786027008e-19,-4.5351692081351045e-19,8.81974197084518e-20,1.0516592810668653e-18,9.310088125806721e-20,1.0409213331207937e-18,1.6718500000000005,,0.95995,0.96005,1.59485,,0.92435,0.92445,1.53425,,0.89925,0.89925,1.48775,,0.8802500000000001,0.8802500000000001,1.4521500000000005,,0.86545,0.86545,1.7629500000000002,,0.95995,0.96005,1.6515500000000003,,0.92435,0.92445,1.5653500000000002,,0.89925,0.89925,1.5032500000000002,,0.8802500000000001,0.8802500000000001,1.4590500000000002,,0.86545,0.86545
72,Ta,73.0,-7.995918774361729e-19,-6.928436557221313e-19,-2.70871990395552e-19,-6.928436557221313e-19,-9.913612037368516e-20,1.1742413176406842e-18,-9.585021633936e-20,1.3272383061408577e-18,1.58685,,0.86695,0.86695,1.51825,,0.84975,0.84975,1.4603500000000005,,0.83555,0.83555,1.4137500000000005,,0.82355,0.82355,1.39535,,0.8228500000000001,0.8228500000000001,1.6942500000000005,,0.86695,0.86695,1.59675,,0.84975,0.84975,1.5109500000000002,,0.83555,0.83555,1.44325,,0.82355,0.82355,1.41145,,0.8228500000000001,0.8228500000000001
73,W,74.0,-7.7188864148592e-19,-7.7188864148592e-19,-3.088628024279616e-19,-3.088628024279616e-19,-5.251598507350078e-20,1.3891935307875413e-18,-5.48056556677056e-20,1.4343390067114753e-18,1.5173500000000002,,0.80595,0.80595,1.4706500000000002,,0.80205,0.80215,1.42785,,0.7978500000000001,0.7978500000000001,1.3797500000000005,,0.78825,0.78825,1.3837500000000005,,0.78625,0.78625,1.6560500000000002,,0.80595,0.80595,1.6036500000000002,,0.80205,0.80215,1.4825500000000005,,0.7978500000000001,0.7978500000000001,1.4179500000000005,,0.78825,0.78825,1.41145,,0.78625,0.78625
74,Re,75.0,-8.1385285153791365e-19,-8.1385285153791365e-19,-3.571315774828032e-19,-3.571315774828032e-19,2.388424289354568e-19,1.2066268667001874e-18,2.4618725519888645e-19,1.2038450715133251e-18,1.4649500000000002,,0.76005,0.76005,1.39725,,0.75365,0.75365,1.3452500000000005,,0.74805,0.74795,1.3176500000000002,,0.74605,0.74605,1.29435,,0.74385,0.74395,1.5696500000000002,,0.76005,0.76005,1.4925500000000005,,0.75365,0.75365,1.4262500000000002,,0.74795,0.74795,1.3921500000000002,,0.74605,0.74605,1.3277500000000002,,0.74385,0.74395
