,chemical_symbol,atomic_number,atomic_energy_hfomo,atomic_energy_hpomo,atomic_energy_lfumo,atomic_energy_lpumo,electron_affinity_energy_difference,ionization_energy_energy_difference,electron_affinity_half_charged_homo,ionization_energy_half_charged_homo,r_up_s_neg_1.0,r_up_p_neg_1.0,r_up_d_neg_1.0,r_up_val_neg_1.0,r_up_s_neg_0.5,r_up_p_neg_0.5,r_up_d_neg_0.5,r_up_val_neg_0.5,r_up_s_0.0,r_up_p_0.0,r_up_d_0.0,r_up_val_0.0,r_up_s_0.5,r_up_p_0.5,r_up_d_0.5,r_up_val_0.5,r_up_s_1.0,r_up_p_1.0,r_up_d_1.0,r_up_val_1.0,r_dn_s_neg_1.0,r_dn_p_neg_1.0,r_dn_d_neg_1.0,r_dn_val_neg_1.0,r_dn_s_neg_0.5,r_dn_p_neg_0.5,r_dn_d_neg_0.5,r_dn_val_neg_0.5,r_dn_s_0.0,r_dn_p_0.0,r_dn_d_0.0,r_dn_val_0.0,r_dn_s_0.5,r_dn_p_0.5,r_dn_d_0.5,r_dn_val_0.5,r_dn_s_1.0,r_dn_p_1.0,r_dn_d_1.0,r_dn_val_1.0
0,H,1.0,-1.1839780814154049e-18,-1.1839780814154049e-18,2.218437836224512e-19,2.218437836224512e-19,-8.653621139800363e-20,2.130662246573504e-18,-9.92692612481472e-20,2.176412743460928e-18,0.63895,,,0.63895,0.58625,,,0.58625,0.52915,,,0.52915,0.49045,,,0.49045,0.52885,,,0.52885,0.63895,,,0.63895,0.63225,,,0.58625,,,,2.70635,,,,2.32125,0.52885,,,0.52885
1,He,2.0,-2.485850727295757e-18,-2.485850727295757e-18,2.977933641548545e-19,2.977933641548545e-19,3.1846726708562065e-19,3.8772495742470585e-18,3.004385577557952e-19,3.9441743180206086e-18,2.86195,,,2.86195,2.79235,,,2.79235,0.29835,,,0.29835,0.27715,,,0.27715,0.26075,,,0.26075,2.55295,,,2.86195,2.54305,,,2.79235,0.29835,,,0.29835,0.28535,,,0.27715,,,,1.5397500000000002
2,Li,3.0,-4.966667415648962e-19,-4.966667415648962e-19,-1.7747791081587845e-19,-1.7747791081587845e-19,-1.7208648202500047e-20,8.738858731746415e-19,-2.4769650557568e-20,8.917971419632129e-19,2.07515,,,2.07515,1.83825,,,1.83825,1.62495,,,1.62495,1.54445,,,1.54445,0.19185,,,0.19185,2.07515,,,2.07515,1.87105,,,1.83825,1.47555,,,1.62495,1.49775,,,1.54445,0.19185,,,0.19185
3,Be,4.0,-8.82983568372192e-19,-8.82983568372192e-19,-3.0260309837049604e-19,-3.0260309837049604e-19,1.3276250113352878e-19,1.4237261543925861e-18,1.4411098051109758e-19,1.4323587164081661e-18,1.1767500000000002,1.62675,,1.62675,1.1300500000000002,1.39105,,1.39105,1.0842500000000002,,,1.0842500000000002,1.03845,,,1.03845,1.0052500000000002,,,1.0052500000000002,1.17135,1.62675,,1.62675,1.1304500000000002,1.39105,,1.39105,1.0842500000000002,,,1.0842500000000002,1.04815,,,1.03845,0.99765,,,1.0052500000000002
4,B,5.0,-1.3739145176346241e-18,-6.30688815894816e-19,-4.534576402785407e-19,-6.30688815894816e-19,-5.028894697893101e-20,1.3545752521035785e-18,-3.4701543429907204e-20,1.3353309002525185e-18,0.8179500000000001,0.91845,,0.91845,0.8129500000000001,0.87695,,0.87695,0.80305,0.83555,,0.83555,0.78915,0.7907500000000001,,0.7907500000000001,0.77315,0.7444500000000001,,0.77315,0.82355,0.91845,,0.91845,0.81815,0.87695,,0.87695,0.80735,0.83555,,0.83555,0.79185,0.7907500000000001,,0.7907500000000001,0.77315,0.7444500000000001,,0.77315
5,C,6.0,-1.882964482301684e-18,-9.685478108060161e-19,-5.605214907868799e-19,-9.685478108060161e-19,-2.3514074359260763e-19,1.8630531005358576e-18,-2.1942289474842235e-19,1.8435749700793157e-18,0.64885,0.6617500000000001,,0.6617500000000001,0.64585,0.65095,,0.65095,0.6405500000000001,0.63325,,0.63325,0.63305,0.60995,,0.60995,0.6244500000000001,0.58355,,0.58355,0.6586500000000001,0.6617500000000001,,0.6617500000000001,0.65485,0.65095,,0.65095,0.64825,0.63325,,0.63325,0.63925,0.60995,,0.60995,0.62875,0.58355,,0.58355
6,N,7.0,-1.321923886289664e-18,-1.321923886289664e-18,-6.400711621862207e-19,-6.400711621862207e-19,5.086608440312012e-20,2.379925902599428e-18,7.032914494663679e-20,2.3627010235145862e-18,0.54325,0.52505,,0.52515,0.54005,0.5206500000000001,,0.52075,0.53485,0.51035,,0.51035,0.52775,0.49485,,0.49485,0.52005,0.47745,,0.47745,0.55155,0.52505,,0.52515,0.55015,0.5206500000000001,,0.52075,0.54645,0.51035,,0.51035,0.53725,0.49485,,0.49485,0.52745,0.47745,,0.47745
7,O,8.0,-1.6301394093628226e-18,-1.1375213681186878e-18,4.992895046931456e-19,-1.1375213681186878e-18,-2.750908881763466e-19,2.1784983345796765e-18,-2.5134145738799997e-19,2.158862500756685e-18,0.46575,0.44235,,0.44235,0.46345,0.43755,,0.43765,0.45985,0.42895,,0.42895,0.45525,0.41755,,0.41755,0.45005,0.40515,,0.40525,0.46855,0.44235,,0.44235,0.46765,0.43755,,0.43765,0.46525,0.42895,,0.42895,0.46165,0.41755,,0.41755,0.45745,0.40515,,0.40525
8,F,9.0,-1.8902031162744573e-18,-1.627577528946163e-18,3.076916113181568e-19,-1.627577528946163e-18,-6.106205912917869e-19,2.8452536439233078e-18,-5.813930456260415e-19,2.825725260395924e-18,0.40845,0.38615,,0.38615,0.40665,0.38015,,0.38005,0.40415,0.37225,,0.37225,0.40125,0.36415,,0.36415,0.39815,0.35655,,0.35655,0.40845,0.38615,,0.38615,0.40755,0.38015,,0.38005,0.40575,0.37225,,0.37225,0.40345,0.36415,,0.36415,0.40085,0.35655,,0.35655
9,Ne,10.0,-2.12692951852752e-18,-2.12692951852752e-18,4.794080950056384e-19,4.794080950056384e-19,2.88620431640334e-19,3.509795604584545e-18,2.749799712512832e-19,3.489648025935994e-18,2.43305,,,2.43305,2.36435,,,2.36435,0.36075,0.32925,,0.32925,0.35845,0.32465,,0.32465,0.35595,0.32075,,0.32065,2.32925,,,2.43305,2.27445,,,2.36435,0.36075,0.32925,,0.32925,0.35905,0.32465,,0.32465,0.35705,0.32075,,0.32065
10,Na,11.0,-4.735905916955136e-19,-4.735905916955136e-19,-2.1369190897582081e-19,-2.1369190897582081e-19,-2.728948072739581e-20,8.386624238507383e-19,-3.03964948498176e-20,8.451818131810368e-19,2.13245,,,2.13245,1.92445,,,1.92445,1.7429500000000002,,,1.7429500000000002,1.65525,,,1.65525,0.32175,0.28655,,0.28665,2.13245,,,2.13245,1.93655,,,1.92445,1.6417500000000005,,,1.7429500000000002,1.60865,,,1.65525,0.32175,0.28655,,0.28665
11,Mg,12.0,-7.477870985792257e-19,-7.477870985792257e-19,-1.6894471813349762e-19,-1.6894471813349762e-19,1.1527386638208205e-19,1.2093851148430473e-18,1.2031064680911358e-19,1.2107776897515265e-18,1.4603500000000005,2.26205,,2.26205,1.40715,2.02065,,2.02065,1.3533500000000005,,,1.3533500000000005,1.2997500000000002,,,1.2997500000000002,1.2606500000000005,,,1.2606500000000005,1.42545,2.26205,,2.26205,1.3925500000000002,2.02065,,2.02065,1.3533500000000005,,,1.3533500000000005,1.3076500000000002,,,1.2997500000000002,1.24645,,,1.2606500000000005
12,Al,13.0,-1.1453079464957764e-18,-4.598743576448447e-19,-3.3282014943878404e-19,-4.598743576448447e-19,-6.208499454292088e-21,9.476999460706736e-19,-3.1691053559424e-21,9.405529787107776e-19,1.1619500000000005,1.59455,,1.59455,1.1366500000000002,1.4926500000000005,,1.4926500000000005,1.1104500000000002,1.39525,,1.39525,1.0835500000000002,1.31245,,1.31245,1.0574500000000002,1.24825,,1.0574500000000002,1.14105,1.59455,,1.59455,1.12325,1.4926500000000005,,1.4926500000000005,1.10305,1.39525,,1.39525,1.08065,1.31245,,1.31245,1.0574500000000002,1.24825,,1.0574500000000002
13,Si,14.0,-1.5420517387512384e-18,-7.287596490306048e-19,-4.711280462293439e-19,-7.287596490306048e-19,-1.9415527968624642e-19,1.3161192439717797e-18,-1.9154021501664e-19,1.308521678856672e-18,0.97255,1.25405,,1.25405,0.96115,1.1862500000000002,,1.1861500000000005,0.94845,1.13305,,1.13305,0.93485,1.09275,,1.09275,0.92135,1.06255,,1.06255,0.96625,1.25405,,1.25405,0.95755,1.1862500000000002,,1.1861500000000005,0.94675,1.13305,,1.13305,0.93425,1.09275,,1.09275,0.92105,1.06255,,1.06255
14,P,15.0,-1.0026164944707073e-18,-1.0026164944707073e-18,-5.988824056186943e-19,-5.988824056186943e-19,-6.188632880434539e-20,1.6797119287265676e-18,-5.75838299281728e-20,1.6748112979039681e-18,0.84845,1.04065,,1.04065,0.84145,0.99815,,0.99825,0.83365,0.96345,,0.96345,0.82515,0.93645,,0.93645,0.81655,0.91485,,0.91485,0.84975,1.04065,,1.04065,0.8431500000000001,0.99815,,0.99825,0.83555,0.96345,,0.96345,0.82715,0.93645,,0.93645,0.81825,0.91485,,0.91485
15,S,16.0,-1.2238049878552513e-18,-9.563344184256577e-19,6.721403294281538e-19,-9.563344184256577e-19,-3.1074306564035023e-19,1.6429916023790554e-18,-3.064931832057984e-19,1.6351958787780674e-18,0.75715,0.89575,,0.89575,0.7523500000000001,0.86785,,0.86785,0.74685,0.84455,,0.84465,0.74095,0.82525,,0.82525,0.73465,0.80925,,0.80925,0.7584500000000001,0.89575,,0.89575,0.75425,0.86785,,0.86785,0.7493500000000001,0.84455,,0.84465,0.74375,0.82525,,0.82525,0.73765,0.80925,,0.80925
16,Cl,17.0,-1.434324587121888e-18,-1.2973368838668672e-18,7.637111320133569e-19,-1.2973368838668672e-18,-5.557281163963214e-19,2.088924673029576e-18,-5.530809825598849e-19,2.081643996340608e-18,0.68635,0.7916500000000001,,0.7916500000000001,0.68265,0.7716500000000001,,0.77175,0.67845,0.75475,,0.75475,0.67395,0.74045,,0.74055,0.66915,0.72855,,0.72855,0.68635,0.7916500000000001,,0.7916500000000001,0.68325,0.7716500000000001,,0.77175,0.67965,0.75475,,0.75475,0.67565,0.74045,,0.74055,0.67115,0.72855,,0.72855
17,Ar,18.0,-1.6379948813346051e-18,-1.6379948813346051e-18,7.165029978814848e-19,7.165029978814848e-19,3.130767977087272e-19,2.5359467223020467e-18,3.052130440857792e-19,2.5259628211741054e-18,2.48285,,,2.48285,2.44065,,,2.44065,0.62255,0.68355,,0.68355,0.62015,0.67715,,0.67715,0.61775,0.67215,,0.67215,2.45555,,,2.48285,2.41945,,,2.44065,0.62255,0.68355,,0.68355,0.6204500000000001,0.67715,,0.67715,0.6182500000000001,0.67215,,0.67215
18,K,19.0,-4.0006510439038083e-19,-4.0006510439038083e-19,-2.35912496529696e-19,-2.35912496529696e-19,-2.372874364401705e-20,7.015101478971372e-19,-2.5191023008838403e-20,7.066448051337023e-19,2.59055,,,2.59055,2.35535,,,2.35535,2.17835,,,2.17835,2.11175,,,2.11175,0.57025,0.61165,,0.61165,2.59055,,,2.59055,2.36315,,,2.35535,2.10275,,,2.17835,2.07145,,,2.11175,0.57025,0.61165,,0.61165
19,Ca,20.0,-5.956107609590207e-19,-5.956107609590207e-19,-2.999178503540352e-19,-2.999178503540352e-19,1.6973439574143034e-19,9.660267474413094e-19,2.05895717539008e-19,9.662935483005505e-19,1.9845500000000005,,0.6778500000000001,2.02405,1.92455,,0.69155,2.02465,1.80005,,,1.80005,1.72145,,,1.72145,1.6537500000000005,,,1.6537500000000005,1.9905500000000005,,2.02405,2.02405,1.9360500000000005,,2.02465,2.02465,1.80005,,,1.80005,1.7250500000000002,,,1.72145,1.62285,,,1.6537500000000005
20,Sc,21.0,-6.193790511285889e-19,-5.346863927764801e-19,-4.247562482935297e-19,-5.346863927764801e-19,1.2148015563300696e-19,1.118909098608585e-18,1.4106043622509441e-19,8.712171832690368e-19,1.83845,,0.62665,0.62665,1.7451500000000002,,0.59975,0.59975,1.63735,,0.57985,0.57985,1.6080500000000002,,0.58795,0.58795,1.5436500000000002,,0.57475,1.5436500000000002,1.90405,,0.62665,0.62665,1.80245,,0.59975,0.59975,1.6739500000000005,,0.57985,0.57985,1.5921500000000002,,0.58795,0.58795,1.5434500000000002,,0.57475,1.5436500000000002
21,Ti,22.0,-6.537585570577153e-19,-3.60954370900032e-19,-2.7886524955672323e-19,-3.60954370900032e-19,1.6453575239300806e-20,1.0569837882069122e-18,-4.5870316653504e-21,1.0780453676013504e-18,1.72395,,0.54805,0.54805,1.6242500000000002,,0.53105,0.53105,1.5897500000000002,,0.54105,0.54105,1.49795,,0.52515,0.52515,1.4511500000000002,,0.52035,0.52035,1.83145,,0.54805,0.54805,1.7183500000000005,,0.53105,0.53105,1.6017500000000002,,0.54105,0.54105,1.50635,,0.52515,0.52515,1.4673500000000002,,0.52035,0.52035
22,V,23.0,-6.860119746110399e-19,-4.7378285289000975e-19,-2.565421226991168e-19,-4.7378285289000975e-19,3.207644112398102e-20,1.1490201624885911e-18,-7.4909767905504e-20,1.233900302742912e-18,1.6336500000000005,,0.49075,0.49075,1.5428500000000005,,0.48245,0.48245,1.50005,,0.48735,0.48745,1.4161500000000002,,0.47755,0.47755,1.3880500000000002,,0.47815,0.47815,1.7727500000000005,,0.49075,0.49075,1.6697500000000003,,0.48245,0.48245,1.53855,,0.48735,0.48745,1.4460500000000005,,0.47755,0.47755,1.4299500000000005,,0.47815,0.47815
23,Cr,24.0,-5.855202526012224e-19,-5.855202526012224e-19,-2.41920658857696e-19,-2.41920658857696e-19,4.191348994780905e-20,1.2072888700509913e-18,3.4796071850534405e-20,1.2477367000401409e-18,1.5554500000000002,,0.44635,0.44635,1.4929500000000002,,0.44565,0.44565,1.42555,,0.44465,0.44455,1.36065,,0.44075,0.44065,1.3251500000000005,,0.44005,0.44005,1.7183500000000005,,0.44635,0.44635,1.6446500000000002,,0.44565,0.44565,1.4864500000000005,,0.44465,0.44455,1.41765,,0.44065,0.44065,1.3843500000000002,,0.44005,0.44005
24,Mn,25.0,-7.023141217276799e-19,-7.023141217276799e-19,-5.8543533724032e-19,-5.8543533724032e-19,2.258200879899092e-19,1.162632436104754e-18,2.4415729742033283e-19,1.095776656263744e-18,1.4462500000000005,,0.41085,0.41085,1.3757500000000005,,0.40605,0.40615,1.3014500000000002,,0.40165,0.40175,1.2767500000000005,,0.40265,0.40265,1.2254500000000002,,0.40045,0.40055,1.5188500000000005,,0.41085,0.41085,1.4621500000000005,,0.40605,0.40615,1.39555,,0.40165,0.40175,1.3540500000000002,,0.40265,0.40265,1.26405,,0.40045,0.40055
25,Fe,26.0,-8.667358952606595e-19,-7.150978889850432e-19,-1.7051965775174398e-19,-7.150978889850432e-19,6.638678108529952e-21,1.2522996990568132e-18,2.0438967151545602e-20,1.1472097301446657e-18,1.4390500000000002,,0.37955,0.37955,1.33685,,0.37815,0.37815,1.2632500000000002,,0.37705,0.37705,1.23635,,0.38075,0.38075,1.17985,,0.37795,0.37795,1.5234500000000002,,0.37955,0.37955,1.42735,,0.37815,0.37815,1.3419500000000002,,0.37705,0.37705,1.2950500000000005,,0.38075,0.38075,1.2231500000000002,,0.37795,0.37795
26,Co,27.0,-8.179095627417795e-19,-6.456146932941888e-19,-5.16958308467328e-20,-6.456146932941888e-19,-8.849870741969594e-20,1.3036883878392516e-18,-1.391121894542016e-19,1.3623067480169281e-18,1.3996500000000005,,0.35645,0.35645,1.2954500000000002,,0.35495,0.35495,1.25445,,0.35695,0.35705,1.19385,,0.35705,0.35695,1.17365,,0.35955,0.35945,1.45195,,0.35645,0.35645,1.35325,,0.35495,0.35495,1.3014500000000002,,0.35695,0.35705,1.23165,,0.35705,0.35695,1.2001500000000005,,0.35955,0.35945
27,Ni,28.0,-7.8310387783152e-19,-6.167610945302018e-19,-5.844371812055615e-19,-6.167610945302018e-19,-1.1663106875694404e-19,1.3153683339082506e-18,-2.0073510664341126e-19,1.3582099823975426e-18,1.36885,,0.33545,0.33545,1.2734500000000002,,0.33525,1.2734500000000002,1.24175,,0.33775,0.33775,1.1788500000000002,,0.33795,0.33795,1.1424500000000002,,0.33905,0.33905,1.3925500000000002,,0.33545,0.33545,1.30215,,0.33525,1.2734500000000002,1.25855,,0.33775,0.33775,1.1950500000000002,,0.33795,0.33795,1.1540500000000002,,0.33905,0.33905
28,Cu,29.0,-7.788468945500546e-19,-7.788468945500546e-19,-6.354520869884543e-19,-6.354520869884543e-19,-1.5907904161895516e-19,1.3738304466202686e-18,-1.8648855213125762e-19,1.3703608898896894e-18,1.35105,,0.31955,0.31955,1.2512500000000002,,0.31915,0.31925,1.19365,,0.31995,1.19365,1.1546500000000002,,0.31905,1.1546500000000002,1.1283500000000002,,0.31795,0.31795,1.35105,,0.31955,0.31955,1.2570500000000002,,1.2512500000000002,0.31925,1.20145,,0.31995,1.19365,1.1579500000000005,,0.31905,1.1546500000000002,1.1283500000000002,,0.31795,0.31795
29,Zn,30.0,-9.577875926207233e-19,-9.577875926207233e-19,-1.1194408049529602e-19,-1.1194408049529602e-19,2.307826906841117e-19,1.5416266236154945e-18,2.345282159293248e-19,1.538693576554042e-18,1.16775,1.84665,0.29985,1.84665,1.1358500000000002,1.7167500000000002,0.29985,1.7167500000000002,1.10495,,0.29975,1.10495,1.07245,,0.29975,1.07245,1.04835,,0.29965,1.04835,1.1487500000000002,1.84665,0.29985,1.84665,1.12735,1.7167500000000002,0.29985,1.7167500000000002,1.10495,,0.29975,1.10495,1.07515,,0.29975,1.07245,1.0510500000000005,,0.29965,1.04835
30,Ga,31.0,-1.3492169650249921e-18,-4.422199734602496e-19,-3.13177464067776e-19,-4.422199734602496e-19,1.0410605623997647e-20,9.395456165709765e-19,1.445964400272e-20,9.311850520089602e-19,1.0398500000000002,1.5740500000000002,0.28245,1.5740500000000002,1.02395,1.4410500000000002,0.28245,1.4410500000000002,1.00645,1.3352500000000005,0.28245,1.3352500000000005,0.98825,1.26045,0.28235,1.26045,0.97045,1.2086500000000002,0.28225,0.97045,1.02195,1.5740500000000002,0.28245,1.5740500000000002,1.0116500000000002,1.4410500000000002,0.28245,1.4410500000000002,0.99925,1.3352500000000005,0.28245,1.3352500000000005,0.98515,1.26045,0.28235,1.26045,0.97045,1.2086500000000002,0.28225,0.97045
31,Ge,32.0,-1.7176006289156737e-18,-7.005885775070784e-19,-4.527366607991807e-19,-7.005885775070784e-19,-1.7907534659087428e-19,1.2719334699180574e-18,-1.7688670764280322e-19,1.2645659632650241e-18,0.93945,1.2891500000000002,0.26675,1.2890500000000005,0.93185,1.2185500000000002,0.26675,1.2186500000000002,0.92355,1.16345,0.26675,1.16345,0.91485,1.1215500000000005,0.26665,1.1215500000000005,0.90635,1.09045,0.26665,1.09045,0.93235,1.2891500000000002,0.26675,1.2890500000000005,0.92685,1.2185500000000002,0.26675,1.2186500000000002,0.92025,1.16345,0.26675,1.16345,0.91285,1.1215500000000005,0.26665,1.1215500000000005,0.90515,1.09045,0.26665,1.09045
32,As,33.0,-9.454460261107011e-19,-9.454460261107011e-19,-5.746703125251647e-19,-5.746703125251647e-19,-7.522066707563774e-20,1.5811571914699e-18,-6.968667212169599e-20,1.5764841165088513e-18,0.86805,1.1199500000000002,0.25245,1.1198500000000002,0.8632500000000001,1.07705,0.25255,1.07705,0.8572500000000001,1.04265,0.25255,1.04275,0.84985,1.0170500000000002,0.25255,1.0170500000000002,0.8421500000000001,0.99705,0.25245,0.99705,0.86555,1.1199500000000002,0.25245,1.1198500000000002,0.8601500000000001,1.07705,0.25255,1.07705,0.85375,1.04265,0.25255,1.04275,0.84735,1.0170500000000002,0.25255,1.0170500000000002,0.84025,0.99705,0.25245,0.99705
33,Se,34.0,-1.1351389314835585e-18,-8.99428309208083e-19,8.1060043299768965e-19,-8.99428309208083e-19,-3.122105440684873e-19,1.5300036108883697e-18,-3.0764835254939523e-19,1.521931604747232e-18,0.8078500000000001,1.00435,0.23975,1.00435,0.80435,0.97625,0.23975,0.97625,0.79995,0.95325,0.23975,0.95325,0.79495,0.93445,0.23975,0.93445,0.78945,0.91925,0.23975,0.91925,0.80765,1.00435,0.23975,1.00435,0.80405,0.97625,0.23975,0.97625,0.79955,0.95325,0.23975,0.95325,0.79435,0.93445,0.23975,0.93445,0.78845,0.91925,0.23975,0.91925
34,Br,35.0,-1.3108015761880705e-18,-1.1945091883439236e-18,9.104384669462208e-19,-1.1945091883439236e-18,-5.337886018909104e-19,1.9019853869606586e-18,-5.3131701534293775e-19,1.8954454381777147e-18,0.75765,0.91885,0.22815,0.91885,0.75485,0.8984500000000001,0.22815,0.8984500000000001,0.7514500000000001,0.8813500000000001,0.22815,0.8813500000000001,0.74755,0.86705,0.22815,0.86705,0.7432500000000001,0.8552500000000001,0.22815,0.85535,0.75765,0.91885,0.22815,0.91885,0.75495,0.8984500000000001,0.22815,0.8984500000000001,0.75165,0.8813500000000001,0.22815,0.8813500000000001,0.74775,0.86705,0.22815,0.86705,0.74345,0.8552500000000001,0.22815,0.85535
35,Kr,36.0,-1.4788506775905411e-18,-1.4788506775905411e-18,6.84321678276096e-19,6.84321678276096e-19,3.014554784837392e-19,2.256187003175064e-18,2.956063930674624e-19,2.2503083335654656e-18,2.55855,,,2.55855,2.50855,,,2.50855,0.70935,0.82165,0.21765,0.82165,0.7070500000000001,0.8129500000000001,0.21765,0.81305,0.70465,0.8058500000000001,0.21765,0.8058500000000001,2.53185,,,2.55855,2.48915,,,2.50855,0.70935,0.82165,0.21765,0.82165,0.70725,0.8129500000000001,0.21765,0.81305,0.70485,0.8058500000000001,0.21765,0.8058500000000001
36,Rb,37.0,-3.8380140951264e-19,-3.8380140951264e-19,-2.446187242871232e-19,-2.446187242871232e-19,-2.7056542992071242e-20,6.750744916019669e-19,-2.7799366547500796e-20,6.7818213746519045e-19,2.73545,,,2.73545,2.47175,,,2.47175,2.28465,,,2.28465,2.21795,,,2.21795,0.66755,0.75585,0.20815,0.75585,2.73545,,,2.73545,2.47625,,,2.47175,2.21905,,,2.28465,2.18135,,,2.21795,0.66755,0.75585,0.20815,0.75585
37,Sr,38.0,-5.637306505583424e-19,-5.637306505583424e-19,-1.76143297690752e-19,-1.76143297690752e-19,1.3720372793156574e-19,9.074193717850173e-19,1.3777597415245438e-19,9.067150084794814e-19,2.15165,,1.91655,2.26675,2.04865,,1.19595,2.26625,1.9539500000000003,,,1.9539500000000003,1.87045,,,1.87045,1.80175,,,1.80175,2.14275,,1.91655,2.26675,2.03815,,2.26625,2.26625,1.9539500000000003,,,1.9539500000000003,1.8736500000000005,,,1.87045,1.7754500000000002,,,1.80175
38,Y,39.0,-5.920747571569153e-19,-4.043861747366784e-19,-3.178894655095488e-19,-4.043861747366784e-19,1.196241654007013e-19,1.0129043188910457e-18,1.283808104480832e-19,9.981015607532929e-19,1.9480500000000005,,1.0513500000000002,1.0513500000000002,1.86105,,0.98615,0.98615,1.7728500000000005,,0.94225,0.94225,1.69165,,0.91145,0.91145,1.6343500000000002,,0.89365,1.6343500000000002,2.01015,,1.0513500000000002,1.0513500000000002,1.91135,,0.98615,0.98615,1.80415,,0.94225,0.94225,1.7045500000000002,,0.91145,0.91145,1.6343500000000002,,0.89365,1.6343500000000002
39,Zr,40.0,-6.807039634663296e-19,-4.378860857009856e-19,-3.147540058626432e-19,-4.378860857009856e-19,-1.7741411212167523e-20,1.046920081061029e-18,-3.65841009593472e-20,1.0360907706090818e-18,1.8132500000000005,,0.89085,0.89105,1.7273500000000002,,0.86355,0.86365,1.6905500000000002,,0.8701500000000001,0.8701500000000001,1.61715,,0.84665,0.84665,1.56065,,0.8299500000000001,0.8299500000000001,1.91915,,0.89085,0.89105,1.81335,,0.86355,0.86365,1.6911500000000002,,0.8701500000000001,0.8701500000000001,1.61875,,0.84665,0.84665,1.56245,,1.56065,0.8299500000000001
40,Nb,41.0,-7.224086209057537e-19,-5.935824053570882e-19,-2.8366537071264e-19,-5.935824053570882e-19,-2.317804826875015e-21,1.1656332712578436e-18,2.579504359488e-22,1.2306943473246916e-18,1.76195,,0.8339500000000001,0.8339500000000001,1.6689500000000002,,0.81065,0.8107500000000001,1.5903500000000002,,0.79105,0.79105,1.52995,,0.77535,0.77535,1.51195,,0.77385,0.77375,1.74965,,0.8339500000000001,0.8339500000000001,1.67315,,0.81065,0.8107500000000001,1.60055,,0.79105,0.79105,1.5413500000000002,,0.77535,0.77535,1.5371500000000002,,0.77375,0.77375
41,Mo,42.0,-7.365013664623106e-19,-7.365013664623106e-19,-2.586810284878848e-19,-2.586810284878848e-19,-1.559238294561716e-22,1.216652198505112e-18,-4.1704657439424e-21,1.215097157921203e-18,1.62715,,0.73655,0.73655,1.5711500000000005,,0.7341500000000001,0.7341500000000001,1.5173500000000002,,0.73075,0.73075,1.4766500000000002,,0.72535,0.72535,1.4443500000000002,,0.71955,0.71965,1.82565,,0.73655,0.73655,1.7274500000000002,,0.7341500000000001,0.7341500000000001,1.5474500000000002,,0.73075,0.73075,1.51385,,0.7252500000000001,0.72535,1.47955,,0.71955,0.71965
42,Tc,43.0,-7.991560853953154e-19,-5.181551344030656e-19,-7.604250677640959e-20,-5.181551344030656e-19,-5.419202202849254e-20,1.1105247881857553e-18,-6.076094616721921e-20,1.0887767466074691e-18,1.5709500000000003,,0.68465,0.68455,1.48155,,0.67905,0.67895,1.4480500000000005,,0.67945,0.67945,1.4024500000000002,,0.67665,0.67665,1.3577500000000002,,0.67145,0.67145,1.7147500000000002,,0.68455,0.68455,1.60875,,0.67895,0.67895,1.5407500000000005,,0.67945,0.67945,1.46405,,0.67665,0.67665,1.3806500000000002,,0.67145,0.67145
43,Ru,44.0,-7.649576254243391e-19,-6.134493954550082e-19,-5.042065847423809e-19,-6.134493954550082e-19,-1.0094440099264064e-19,1.2559595190672833e-18,-1.0123673413848961e-19,1.3617844384385472e-18,1.5235500000000002,,0.64305,0.64305,1.4688500000000002,,0.64265,0.64265,1.4226500000000002,,0.64205,0.64195,1.36915,,0.63735,0.63735,1.3598500000000002,,0.63785,0.63795,1.61705,,0.64305,0.64305,1.53855,,0.64265,0.64265,1.4723500000000005,,0.64205,0.64195,1.40755,,0.63735,0.63735,1.38695,,0.63785,0.63795
44,Rh,45.0,-8.5583308335611535e-19,-6.806142415755647e-19,-5.339590045906369e-19,-6.806142415755647e-19,-1.250459919629753e-19,1.2756597866642882e-18,-8.858915189389441e-20,1.254320043775008e-18,1.5172500000000002,,0.60975,0.60975,1.4662500000000005,,0.6113500000000001,0.6113500000000001,1.4042500000000002,,0.6093500000000001,0.6092500000000001,1.36515,,0.60785,0.60785,1.3160500000000002,,0.60385,0.60385,1.56845,,0.60975,0.60975,1.49815,,0.6113500000000001,0.6113500000000001,1.4300500000000005,,0.6093500000000001,0.6092500000000001,1.3835500000000005,,0.60785,0.60785,1.3322500000000002,,0.60385,0.60385
45,Pd,46.0,-6.563204374743743e-19,-6.563204374743743e-19,-5.40237934767552e-19,-5.40237934767552e-19,-9.846253327654162e-20,1.4270195589496918e-18,-1.179858885323328e-19,1.4128938726420673e-18,1.56045,,0.58385,0.58385,1.4732500000000002,,0.5821500000000001,1.4732500000000002,1.40755,,0.58065,0.58065,1.33065,,0.5770500000000001,0.5770500000000001,1.27625,,0.5739500000000001,0.5739500000000001,1.5489500000000005,,1.56045,0.58385,1.4704500000000005,,0.5821500000000001,1.4732500000000002,1.40755,,0.58065,0.58065,1.33665,,0.5770500000000001,0.5770500000000001,1.28405,,0.5739500000000001,0.5739500000000001
