,chemical_symbol,atomic_number,atomic_energy_hfomo,atomic_energy_hpomo,atomic_energy_lfumo,atomic_energy_lpumo,electron_affinity_energy_difference,ionization_energy_energy_difference,electron_affinity_half_charged_homo,ionization_energy_half_charged_homo,r_up_s_neg_1.0,r_up_p_neg_1.0,r_up_d_neg_1.0,r_up_val_neg_1.0,r_up_s_neg_0.5,r_up_p_neg_0.5,r_up_d_neg_0.5,r_up_val_neg_0.5,r_up_s_0.0,r_up_p_0.0,r_up_d_0.0,r_up_val_0.0,r_up_s_0.5,r_up_p_0.5,r_up_d_0.5,r_up_val_0.5,r_up_s_1.0,r_up_p_1.0,r_up_d_1.0,r_up_val_1.0,r_dn_s_neg_1.0,r_dn_p_neg_1.0,r_dn_d_neg_1.0,r_dn_val_neg_1.0,r_dn_s_neg_0.5,r_dn_p_neg_0.5,r_dn_d_neg_0.5,r_dn_val_neg_0.5,r_dn_s_0.0,r_dn_p_0.0,r_dn_d_0.0,r_dn_val_0.0,r_dn_s_0.5,r_dn_p_0.5,r_dn_d_0.5,r_dn_val_0.5,r_dn_s_1.0,r_dn_p_1.0,r_dn_d_1.0,r_dn_val_1.0
0,H,1.0,-1.1726170469973121e-18,-1.1726170469973121e-18,-4.146096637540033e-19,-4.146096637540033e-19,-1.243614814213953e-19,2.0870390581238327e-18,-1.2228613058256e-19,2.1383610487169282e-18,0.6446500000000001,,,0.6446500000000001,0.58995,,,0.58995,0.53785,,,0.53785,0.5003500000000001,,,0.5003500000000001,0.52885,,,0.52885,0.6446500000000001,,,0.6446500000000001,0.6465500000000001,,,0.58995,0.73045,,,0.53785,0.57985,,,0.5003500000000001,0.52885,,,0.52885
1,He,2.0,-2.4862785084535106e-18,-2.4862785084535106e-18,3.1147755467310724e-19,3.1147755467310724e-19,3.200358793559095e-19,3.8972780708267724e-18,3.028402205103744e-19,3.941985744756596e-18,2.83715,,,2.83715,2.74815,,,2.74815,0.30135,,,0.30135,0.27965,,,0.27965,0.26325,,,0.26325,2.84395,,,2.83715,2.75565,,,2.74815,0.30135,,,0.30135,0.28885,,,0.27965,0.29705,,,0.26325
2,Li,3.0,-4.9945773323832965e-19,-4.9945773323832965e-19,-3.087746827138176e-19,-3.087746827138176e-19,-3.1171673432827543e-20,8.746660086517781e-19,-3.46598868377664e-20,8.945817249301633e-19,2.07895,,,2.07895,1.8030500000000005,,,1.8030500000000005,1.61725,,,1.61725,1.5353500000000002,,,1.5353500000000002,0.19335,,,0.19335,2.07895,,,2.07895,1.8795500000000005,,,1.8030500000000005,1.7426500000000005,,,1.61725,1.5790500000000005,,,1.5353500000000002,0.19335,,,0.19335
3,Be,4.0,-8.917602919009345e-19,-8.917602919009345e-19,-3.239825431984512e-19,-3.239825431984512e-19,1.2268262456341745e-19,1.4456914088422493e-18,1.335398191670592e-19,1.4512067221752573e-18,1.1666500000000002,1.7244500000000005,,1.7244500000000005,1.12335,1.36275,,1.36275,1.08075,,,1.08075,1.0330500000000002,,,1.0330500000000002,1.0007500000000005,,,1.0007500000000005,1.1803500000000002,1.7244500000000005,,1.7244500000000005,1.13155,1.36275,,1.36275,1.08075,,,1.08075,1.0457500000000002,,,1.0330500000000002,1.0248500000000005,,,1.0007500000000005
4,B,5.0,-1.3873904251921729e-18,-6.518920212944833e-19,-4.89362418350669e-19,-6.518920212944833e-19,-6.597977215032496e-20,1.3822114978129065e-18,-5.0756955346944004e-20,1.3626528181670208e-18,0.8158500000000001,0.8914500000000001,,0.8914500000000001,0.81065,0.85645,,0.85645,0.80095,0.8178500000000001,,0.8178500000000001,0.78735,0.7734500000000001,,0.7734500000000001,0.77185,0.72705,,0.77185,0.82625,0.8914500000000001,,0.8914500000000001,0.82015,0.85645,,0.85645,0.80855,0.8178500000000001,,0.8178500000000001,0.7916500000000001,0.7734500000000001,,0.7734500000000001,0.77185,0.72705,,0.77185
5,C,6.0,-1.899771315053876e-18,-9.892014696247486e-19,-6.07417200477696e-19,-9.892014696247486e-19,-2.5216219639463783e-19,1.8877098705407623e-18,-2.3672960660630403e-19,1.8680209809594813e-18,0.64905,0.64995,,0.64995,0.64595,0.63995,,0.64005,0.64065,0.62285,,0.62285,0.63325,0.59965,,0.59965,0.62455,0.5729500000000001,,0.5729500000000001,0.66145,,,0.64995,0.6575500000000001,0.63995,,0.64005,0.6506500000000001,0.62285,,0.62285,0.64105,0.59965,,0.59965,0.62995,0.5729500000000001,,0.5729500000000001
6,N,7.0,-1.3440130953606337e-18,-1.3440130953606337e-18,-7.007151494601218e-19,-7.007151494601218e-19,9.329738822350322e-22,2.403882523664043e-18,2.0189027598700802e-20,2.38658146604761e-18,0.54315,0.51865,,0.5185500000000001,0.53985,0.51405,,0.51415,0.5347500000000001,0.50415,,0.50415,0.52775,0.48865,,0.48865,0.51995,0.47135,,0.47135,0.55225,0.51865,,0.5185500000000001,0.55135,0.51405,,0.51415,0.54845,0.50415,,0.50415,0.53885,0.48865,,0.48865,0.52845,0.47135,,0.47135
7,O,8.0,-1.6591099670201282e-18,-1.1875429243966848e-18,4.826717287822079e-19,-1.1875429243966848e-18,-3.1982770284227445e-19,2.237012234444825e-18,-2.963241681935808e-19,2.2170215120917244e-18,0.46625,0.43825,,0.43825,0.46395,0.43345,,0.43345,0.46035,0.42485,,0.42485,0.45575,0.41355,,0.41355,0.45055,0.40135,,0.40135,0.46925,0.43825,,0.43825,0.46835,0.43345,,0.43345,0.46615,0.42485,,0.42485,0.46275,0.41355,,0.41355,0.45875,0.40135,,0.40135
8,F,9.0,-1.92491587494071e-18,-1.6721340607706114e-18,3.0169626640312324e-19,-1.6721340607706114e-18,-6.526985461107422e-19,2.894635165729014e-18,-6.231009074187071e-19,2.8748063389975104e-18,0.40935,0.38405,,0.38405,0.40755,0.37765,,0.37765,0.40505,0.36975,,0.36975,0.40205,0.36175,,0.36175,0.39885,0.35435,,0.35435,0.40935,0.38405,,0.38405,0.40845,0.37765,,0.37765,0.40675,0.36975,,0.36975,0.40445,0.36175,,0.36175,0.40175,0.35435,,0.35435
9,Ne,10.0,-2.168334568938854e-18,-2.168334568938854e-18,4.388730264993984e-19,4.388730264993984e-19,2.74876459586648e-19,3.554817921837205e-18,2.603809378825536e-19,3.534630736741575e-18,2.43575,,,2.43575,2.35665,,,2.35665,0.36165,0.32765,,0.32765,0.35925,0.32295,,0.32305,0.35675,0.31915,,0.31915,2.43195,,,2.43575,2.35225,,,2.35665,0.36165,0.32765,,0.32765,0.35985,0.32295,,0.32305,0.35785,0.31915,,0.31915
10,Na,11.0,-4.861820977583809e-19,-4.861820977583809e-19,-3.3447519788807035e-19,-3.3447519788807035e-19,-4.2798683557485864e-20,8.588719378413343e-19,-4.4316205331328005e-20,8.712043658560706e-19,2.07295,,,2.07295,1.8474500000000005,,,1.8474500000000005,1.6947500000000002,,,1.6947500000000002,1.61055,,,1.61055,0.32225,0.28545,,0.28545,2.07295,,,2.07295,1.89295,,,1.8474500000000005,1.7547500000000005,,,1.6947500000000002,1.63125,,,1.61055,0.32225,0.28545,,0.28545
11,Mg,12.0,-7.641116761685568e-19,-7.641116761685568e-19,-1.7979305603293442e-19,-1.7979305603293442e-19,1.1480800565159472e-19,1.2413687905812202e-18,1.199677810122624e-19,1.243055139954163e-18,1.41945,2.31285,,2.31285,1.37525,2.08635,,2.08635,1.33075,,,1.33075,1.27825,,,1.27825,1.2429500000000002,,,1.2429500000000002,1.4079500000000005,2.31285,,2.31285,1.37135,2.08635,,2.08635,1.33075,,,1.33075,1.28865,,,1.27825,1.25825,,,1.2429500000000002
12,Al,13.0,-1.1730223976823742e-18,-4.634888681013696e-19,-3.6458490312276473e-19,-4.634888681013696e-19,-6.408707764811017e-21,9.57382286155978e-19,-3.2299880675328002e-21,9.493120782966912e-19,1.13675,1.6038500000000002,,1.6038500000000002,1.11485,1.4912500000000002,,1.4912500000000002,1.09265,1.38925,,1.38925,1.0701500000000002,1.3057500000000002,,1.3057500000000002,1.0478500000000002,1.2410500000000002,,1.0478500000000002,1.1325500000000002,1.6038500000000002,,1.6038500000000002,1.11345,1.4912500000000002,,1.4912500000000002,1.09255,1.38925,,1.38925,1.07035,1.3057500000000002,,1.3057500000000002,1.0478500000000002,1.2410500000000002,,1.0478500000000002
13,Si,14.0,-1.58008580955241e-18,-7.332793892778816e-19,-5.2006653111168e-19,-7.332793892778816e-19,-1.9578409633799438e-19,1.3219239231400185e-18,-1.934131594863552e-19,1.31422542762672e-18,0.96005,1.2490500000000002,,1.2491500000000002,0.94945,1.18145,,1.18155,0.93785,1.1266500000000002,,1.1266500000000002,0.92545,1.0838500000000002,,1.0838500000000002,0.91285,1.0512500000000002,,1.0512500000000002,0.96195,1.2490500000000002,,1.2491500000000002,0.95265,1.18145,,1.18155,0.94115,1.1266500000000002,,1.1266500000000002,0.92825,1.0838500000000002,,1.0838500000000002,0.91455,1.0512500000000002,,1.0512500000000002
14,P,15.0,-1.0072259566087486e-18,-1.0072259566087486e-18,-6.612615501729218e-19,-6.612615501729218e-19,-1.0478635451920639e-19,1.6845062325391921e-18,-9.925804601180161e-20,1.6796002038235392e-18,0.8411500000000001,1.03265,,1.03265,0.83445,0.99155,,0.99155,0.82715,0.95815,,0.95805,0.8190500000000001,0.93135,,0.93135,0.8108500000000001,0.90975,,0.90975,0.84445,1.03265,,1.03265,0.83885,0.99155,,0.99155,0.83235,0.95815,,0.95805,0.82355,0.93135,,0.93135,0.81425,0.90975,,0.90975
15,S,16.0,-1.234731832409107e-18,-9.94422963231936e-19,6.592652381034049e-19,-9.94422963231936e-19,-3.3852656903742904e-19,1.6957058680098762e-18,-3.340041579615553e-19,1.6867843637912062e-18,0.75265,0.8924500000000001,,0.8924500000000001,0.74795,0.86395,,0.86395,0.74265,0.8400500000000001,,0.8401500000000001,0.73685,0.82025,,0.82015,0.73085,0.8037500000000001,,0.8037500000000001,0.75425,0.8924500000000001,,0.8924500000000001,0.7503500000000001,0.86395,,0.86395,0.74585,0.8400500000000001,,0.8401500000000001,0.74085,0.82025,,0.82015,0.7352500000000001,0.8037500000000001,,0.8037500000000001
16,Cl,17.0,-1.4512644005336061e-18,-1.3257691101795842e-18,7.387780594404671e-19,-1.3257691101795842e-18,-5.780868596402382e-19,2.124362552802924e-18,-5.753977007110079e-19,2.1167973535775813e-18,0.68335,0.78925,,0.78925,0.6797500000000001,0.76885,,0.76885,0.67565,0.7514500000000001,,0.7514500000000001,0.67125,0.73675,,0.73685,0.66655,0.72445,,0.72445,0.68335,0.78925,,0.78925,0.68045,0.76885,,0.76885,0.67695,0.7514500000000001,,0.7514500000000001,0.67315,0.73675,,0.73685,0.66895,0.72445,,0.72445
17,Ar,18.0,-1.6635528027896062e-18,-1.6635528027896062e-18,6.958541455926143e-19,6.958541455926143e-19,2.9348703864023543e-19,2.563068618078619e-18,2.8288511069831044e-19,2.55294828199824e-18,2.44785,,,2.44785,2.40645,,,2.40645,0.62075,0.68125,,0.68125,0.61845,0.67455,,0.67455,0.61605,0.66935,,0.66935,2.43785,,,2.44785,2.39795,,,2.40645,0.62075,0.68125,,0.68125,0.61875,0.67455,,0.67455,0.61655,0.66935,,0.66935
18,K,19.0,-4.1510633850645124e-19,-4.1510633850645124e-19,-3.1126606735916163e-19,-3.1126606735916163e-19,-3.946664100501554e-20,7.277923701443413e-19,-4.01841918262848e-20,7.381035430831104e-19,2.47265,,,2.47265,2.23755,,,2.23755,2.11315,,,2.11315,2.05525,,,2.05525,0.56925,0.60985,,0.60985,2.47265,,,2.47265,2.27165,,,2.23755,2.15155,,,2.11315,2.06905,,,2.05525,0.56925,0.60985,,0.60985
19,Ca,20.0,-6.116036879878464e-19,-6.116036879878464e-19,-3.312724468230912e-19,-3.312724468230912e-19,1.7277392025733898e-19,9.979858066968377e-19,2.187483783910656e-19,9.986959682796094e-19,1.96285,,0.6857500000000001,2.00695,1.89415,,0.70145,0.70145,1.76205,,,1.76205,1.69135,,,1.69135,1.6382500000000002,,,1.6382500000000002,1.9986500000000005,,2.00695,2.00695,1.9156500000000003,,0.70145,0.70145,1.76205,,,1.76205,1.7004500000000002,,,1.69135,1.6498500000000005,,,1.6382500000000002
20,Sc,21.0,-6.371023289078784e-19,-5.61226448500032e-19,-4.598278945228415e-19,-5.61226448500032e-19,1.0501493577649276e-19,1.1416212579822456e-18,1.2420393599765758e-19,9.494370480731136e-19,1.81995,,0.62975,0.62975,1.7203500000000005,,0.6002500000000001,0.6002500000000001,1.6141500000000002,,0.5789500000000001,0.5789500000000001,1.58295,,0.5841500000000001,0.5841500000000001,1.5253500000000002,,0.57265,1.5253500000000002,1.88725,,0.62975,0.62975,1.7732500000000002,,0.6002500000000001,0.6002500000000001,1.64485,,0.5789500000000001,0.5789500000000001,1.6301500000000002,,0.5841500000000001,0.5841500000000001,1.5255500000000002,,0.57265,1.5253500000000002
21,Ti,22.0,-7.019888798736575e-19,-5.340086720658815e-19,-2.522418806488896e-19,-5.340086720658815e-19,-1.1838010407834948e-20,1.0889334058363349e-18,-2.2847038612608e-20,1.1036000847031104e-18,1.7102500000000005,,0.5468500000000001,0.5468500000000001,1.60655,,0.52925,0.52925,1.54875,,0.5275500000000001,0.5275500000000001,1.4891500000000002,,0.52305,0.52305,1.44175,,0.51835,0.51835,1.81425,,0.5468500000000001,0.5468500000000001,1.6907500000000002,,0.52925,0.52925,1.63125,,0.5275500000000001,0.5275500000000001,1.55445,,0.52305,0.52305,1.49215,,0.51835,0.51835
22,V,23.0,-7.014713768251393e-19,-4.931884161211392e-19,-3.867141666092544e-19,-4.931884161211392e-19,-1.029770984895188e-20,1.1744324573040552e-18,-1.0418473912076161e-19,1.2530943786600963e-18,1.62315,,0.48865,0.48865,1.5267500000000005,,0.47955,0.47955,1.49425,,0.48505,0.48505,1.41105,,0.47505,0.47505,1.3782500000000002,,0.47575,0.47565,1.75595,,0.48865,0.48865,1.6426500000000002,,0.47955,0.47955,1.6104500000000002,,0.48505,0.48505,1.4945500000000005,,0.47505,0.47505,1.4486500000000002,,0.47565,0.47565
23,Cr,24.0,-6.069333431382146e-19,-6.069333431382146e-19,-3.8864799379056e-19,-3.8864799379056e-19,-4.339652389238457e-21,1.2360332596497025e-18,-7.834643675711998e-21,1.2747878501057281e-18,1.54615,,0.44405,0.44405,1.48225,,0.44315,0.44305,1.42135,,0.44205,0.44205,1.3559500000000002,,0.43815,0.43825,1.31665,,0.43765,0.43765,1.7012500000000002,,0.44405,0.44405,1.6364500000000002,,0.44315,0.44305,1.55675,,0.44205,0.44205,1.4610500000000002,,0.43815,0.43825,1.4007500000000002,,0.43765,0.43765
24,Mn,25.0,-7.299116140209599e-19,-7.299116140209599e-19,-6.448280245733759e-19,-6.448280245733759e-19,1.7645006965304864e-19,1.2234778281971125e-18,1.949496468657024e-19,1.1720274460008577e-18,1.43925,,0.40855,0.40855,1.3674500000000005,,0.40375,0.40375,1.2934500000000002,,0.39925,0.39925,1.2687500000000005,,0.40005,0.40005,1.22145,,0.39795,0.39805,1.5056500000000002,,0.40855,0.40855,1.4450500000000002,,0.40365,0.40375,1.3760500000000002,,0.39925,0.39925,1.3454500000000005,,0.40005,0.40005,1.28855,,0.39795,0.39805
25,Fe,26.0,-8.826006481598208e-19,-7.384640328227904e-19,-1.8764051712161281e-19,-7.384640328227904e-19,-3.073552183147726e-20,1.3092332567634918e-18,-2.1574910375692798e-20,1.212653838574483e-18,1.4310500000000002,,0.37735,0.37735,1.32865,,0.37595,0.37585,1.2606500000000005,,0.37505,0.37515,1.23215,,0.37815,0.37815,1.1824500000000002,,0.37645,0.37645,1.5091500000000002,,0.37735,0.37735,1.4082500000000002,,0.37595,0.37585,1.3301500000000002,,0.37505,0.37515,1.2915500000000002,,0.37815,0.37815,1.2265500000000005,,0.37645,0.37645
26,Co,27.0,-8.416890681476927e-19,-6.998756089108224e-19,-6.098685307075201e-20,-6.998756089108224e-19,-1.2113577738168014e-19,1.3435588766860209e-18,-1.7760768712216324e-19,1.4232711706149886e-18,1.39105,,0.35445,0.35445,1.2873500000000002,,0.35295,0.35285,1.24645,,0.35475,0.35475,1.18975,,0.35465,0.35465,1.16905,,0.35775,0.35775,1.4390500000000002,,0.35445,0.35445,1.33845,,0.35285,0.35285,1.2919500000000002,,0.35475,0.35475,1.22815,,0.35465,0.35465,1.19165,,0.35775,0.35775
27,Ni,28.0,-8.052299369647682e-19,-6.698171733279935e-19,3.8452238899200003e-22,-6.698171733279935e-19,-1.5288143472271302e-19,1.3529983341641666e-18,-2.2009901328240003e-19,1.3733185079316866e-18,1.3599500000000002,,0.33375,0.33375,1.2673500000000002,,0.33345,1.2673500000000002,1.23355,,0.33575,0.33575,1.17735,,0.33625,0.33625,1.1338500000000002,,0.33715,0.33715,1.3821500000000002,,0.33375,0.33375,1.2938500000000002,,0.33345,1.2673500000000002,1.2545500000000005,,0.33575,0.33575,1.1927500000000002,,0.33625,0.33625,1.14345,,0.33715,0.33715
28,Cu,29.0,-8.24223740804352e-19,-8.24223740804352e-19,-6.969836801102784e-19,-6.969836801102784e-19,-1.9807141911564141e-19,1.4140861676247889e-18,-2.223468670813824e-19,1.4092889752452673e-18,1.3413500000000005,,0.31785,0.31785,1.24605,,0.31735,0.31745,1.1907500000000002,,0.31805,1.1907500000000002,1.15135,,0.31725,1.15135,1.1245500000000002,,0.31625,0.31625,1.3413500000000005,,0.31785,0.31785,1.2529500000000002,,1.24605,0.31745,1.20005,,0.31805,1.1907500000000002,1.1544500000000002,,0.31725,1.15135,1.1245500000000002,,0.31625,0.31625
29,Zn,30.0,-9.926910103048514e-19,-9.926910103048514e-19,-1.4260333231092482e-19,-1.4260333231092482e-19,2.21108479080542e-19,1.5974297672114221e-18,2.2496642585639053e-19,1.5939302177327426e-18,1.1542500000000002,1.8209500000000003,0.29835,1.8209500000000003,1.12695,1.7067500000000002,0.29835,1.7067500000000002,1.0998500000000002,,0.29825,1.0998500000000002,1.06825,,0.29815,1.06825,1.04485,,0.29805,1.04485,1.1444500000000002,1.8209500000000003,0.29835,1.8209500000000003,1.1225500000000002,1.7067500000000002,0.29835,1.7067500000000002,1.0998500000000002,,0.29825,1.0998500000000002,1.07095,,0.29815,1.06825,1.04865,,0.29805,1.04485
30,Ga,31.0,-1.3951433578602242e-18,-4.558480877967744e-19,-3.58751378046432e-19,-4.558480877967744e-19,5.418180014874298e-21,9.645081707955417e-19,9.7236099116352e-21,9.55369908099936e-19,1.0258500000000002,1.5641500000000002,0.28115,1.5641500000000002,1.0127500000000005,1.4366500000000002,0.28115,1.4366500000000002,0.99845,1.3313500000000005,0.28105,1.3313500000000005,0.98325,1.2532500000000002,0.28105,1.2532500000000002,0.96755,1.19735,0.28095,0.96755,1.01635,1.5641500000000002,0.28115,1.5641500000000002,1.0067500000000005,1.4366500000000002,0.28115,1.4366500000000002,0.99505,1.3313500000000005,0.28105,1.3313500000000005,0.98175,1.2532500000000002,0.28105,1.2532500000000002,0.96755,1.19735,0.28095,0.96755
31,Ge,32.0,-1.7742311637544708e-18,-7.092595573788479e-19,-5.126724860066879e-19,-7.092595573788479e-19,-1.8267027364820343e-19,1.2853872273831897e-18,-1.805380681616064e-19,1.277806350859315e-18,0.93065,1.2835500000000002,0.26555,1.2835500000000002,0.92405,1.2132500000000002,0.26555,1.2133500000000002,0.91665,1.15705,0.26555,1.15705,0.90885,1.1135500000000005,0.26555,1.1135500000000005,0.90105,1.08095,0.26545,1.08095,0.92755,1.2835500000000002,0.26555,1.2835500000000002,0.92205,1.2132500000000002,0.26555,1.2133500000000002,0.91565,1.15705,0.26555,1.15705,0.90845,1.1135500000000005,0.26555,1.1135500000000005,0.90075,1.08095,0.26545,1.08095
32,As,33.0,-9.528769212779714e-19,-9.528769212779714e-19,-6.490769969717375e-19,-6.490769969717375e-19,-1.2581699780782251e-19,1.5903302934917872e-18,-1.1925801676924801e-19,1.5855764688318913e-18,0.86055,1.1136500000000005,0.25145,1.1136500000000005,0.8561500000000001,1.07115,0.25145,1.07115,0.85075,1.03685,0.25155,1.0369500000000005,0.8441500000000001,1.01015,0.25145,1.01015,0.8371500000000001,0.98925,0.25145,0.98925,0.85995,1.1136500000000005,0.25145,1.1136500000000005,0.85555,1.07115,0.25145,1.07115,0.8501500000000001,1.03685,0.25155,1.0369500000000005,0.8439500000000001,1.01015,0.25145,1.01015,0.8370500000000001,0.98925,0.25145,0.98925
33,Se,34.0,-1.146727474981805e-18,-9.444558809590464e-19,7.883686302074687e-19,-9.444558809590464e-19,-3.4489145278776793e-19,1.5924630885802074e-18,-3.39965857167552e-19,1.5833238085030462e-18,0.80205,0.99965,0.23885,0.99965,0.7986500000000001,0.97125,0.23885,0.97135,0.79455,0.94775,0.23885,0.94785,0.78985,0.92865,0.23885,0.92855,0.7847500000000001,0.91305,0.23885,0.91305,0.80215,0.99965,0.23885,0.99965,0.79895,0.97125,0.23885,0.97135,0.79505,0.94775,0.23885,0.94785,0.79045,0.92865,0.23885,0.92855,0.78535,0.91305,0.23885,0.91305
34,Br,35.0,-1.3280874597498817e-18,-1.2258173216909758e-18,8.830780967928193e-19,-1.2258173216909758e-18,-5.577822926764661e-19,1.942441770971179e-18,-5.552070709356865e-19,1.9354517883990917e-18,0.75295,0.91525,0.22735,0.91515,0.75015,0.8943500000000001,0.22735,0.8944500000000001,0.74695,0.87685,0.22735,0.87685,0.74315,0.8623500000000001,0.22735,0.8622500000000001,0.7391500000000001,0.8502500000000001,0.22735,0.8502500000000001,0.75295,0.91525,0.22735,0.91515,0.7503500000000001,0.8943500000000001,0.22735,0.8944500000000001,0.7472500000000001,0.87685,0.22735,0.87685,0.74375,0.8623500000000001,0.22735,0.8622500000000001,0.73975,0.8502500000000001,0.22735,0.8502500000000001
35,Kr,36.0,-1.5037805458101888e-18,-1.5037805458101888e-18,6.319224918928322e-19,6.319224918928322e-19,2.8000513413403867e-19,2.285022788937654e-18,2.714151282700032e-19,2.2788511100650173e-18,2.51135,,,2.51135,2.46465,,,2.46465,0.70555,0.81805,0.21695,0.81805,0.70345,0.80935,0.21695,0.80945,0.7010500000000001,0.80225,0.21695,0.80225,2.49975,,,2.51135,2.45495,,,2.46465,0.70555,0.81805,0.21695,0.81805,0.70355,0.80935,0.21695,0.80945,0.70135,0.80225,0.21695,0.80225
36,Rb,37.0,-4.003583027119872e-19,-4.003583027119872e-19,-3.0839656903130884e-19,-3.0839656903130884e-19,-4.386643269997931e-20,7.040436441534572e-19,-4.3960522121510407e-20,7.122940798986432e-19,2.59365,,,2.59365,2.34875,,,2.34875,2.22575,,,2.22575,2.16825,,,2.16825,0.66455,0.75305,0.20745,0.75305,2.59365,,,2.59365,2.37865,,,2.34875,2.25695,,,2.22575,2.17895,,,2.16825,0.66455,0.75305,0.20745,0.75305
37,Sr,38.0,-5.805855486091586e-19,-5.805855486091586e-19,-1.9677292386017281e-19,-1.9677292386017281e-19,1.4746645586121587e-19,9.407962852550085e-19,1.6669205780465282e-19,9.40565796123744e-19,2.08925,,1.48185,2.24435,2.01055,,1.25215,2.24455,1.91425,,,1.91425,1.84185,,,1.84185,1.7879500000000002,,,1.7879500000000002,2.10895,,1.48185,2.24435,2.02305,,2.24455,2.24455,1.91425,,,1.91425,1.84985,,,1.84185,1.7977500000000002,,,1.7879500000000002
38,Y,39.0,-6.137201633039231e-19,-4.187689142616001e-19,-3.4313015599363204e-19,-4.187689142616001e-19,1.1010385247076053e-19,1.0329467040746491e-18,1.1899525980343682e-19,1.0180438531523904e-18,1.92455,,1.0719500000000002,1.0719500000000002,1.83585,,1.0013500000000002,1.0013500000000002,1.7506500000000005,,0.95405,0.95405,1.67505,,0.92115,0.92115,1.6216500000000005,,0.90205,1.6216500000000005,1.98715,,1.0719500000000002,1.0719500000000002,1.88185,,1.0013500000000002,1.0013500000000002,1.7773500000000002,,0.95405,0.95405,1.68535,,0.92115,0.92115,1.6216500000000005,,0.90205,1.6216500000000005
39,Zr,40.0,-7.5235650630174725e-19,-6.549329525207615e-19,-4.742362688736962e-19,-6.549329525207615e-19,-5.2298635381124674e-20,1.0716965584897032e-18,-4.4711942956665596e-20,1.05018672051888e-18,1.79825,,0.90145,0.90125,1.71195,,0.87215,0.87215,1.63495,,0.84935,0.84935,1.61085,,0.8540500000000001,0.8540500000000001,1.5534500000000002,,0.83555,0.83555,1.89805,,0.90145,0.90125,1.7874500000000002,,0.87215,0.87215,1.68315,,0.84935,0.84935,1.6629500000000002,,0.8540500000000001,0.8540500000000001,1.58705,,0.83555,0.83555
40,Nb,41.0,-7.412550244962241e-19,-6.046726719262656e-19,-4.27709059805664e-19,-6.046726719262656e-19,-6.565093340784641e-20,1.1947889283808285e-18,-6.9021768824064e-21,1.2607976438529025e-18,1.7001500000000005,,0.80655,0.80655,1.67105,,0.8157500000000001,0.8157500000000001,1.5900500000000002,,0.79535,0.79535,1.52615,,0.77835,0.77835,1.5033500000000002,,0.77685,0.77685,1.84295,,0.80655,0.80655,1.80435,,0.8157500000000001,0.8157500000000001,1.6870500000000002,,0.79535,0.79535,1.5897500000000002,,0.77835,0.77835,1.5572500000000002,,0.77685,0.77685
41,Mo,42.0,-7.488205024996418e-19,-7.488205024996418e-19,-4.240416775206528e-19,-4.240416775206528e-19,-5.513370133017479e-20,1.2493305773869125e-18,-5.74828928010624e-20,1.2475268149028162e-18,1.6245500000000002,,0.73955,0.73955,1.56855,,0.73665,0.73665,1.5188500000000005,,0.7332500000000001,0.7332500000000001,1.4754500000000002,,0.72785,0.72785,1.4390500000000002,,0.7220500000000001,0.7220500000000001,1.79805,,0.73955,0.73955,1.7211500000000002,,0.73665,0.73665,1.63475,,0.7332500000000001,0.7332500000000001,1.56275,,0.72785,0.72785,1.5027500000000005,,0.7220500000000001,0.7220500000000001
