,chemical_symbol,atomic_number,atomic_energy_hfomo,atomic_energy_hpomo,atomic_energy_lfumo,atomic_energy_lpumo,electron_affinity_energy_difference,ionization_energy_energy_difference,electron_affinity_half_charged_homo,ionization_energy_half_charged_homo,r_up_s_neg_1.0,r_up_p_neg_1.0,r_up_d_neg_1.0,r_up_val_neg_1.0,r_up_s_neg_0.5,r_up_p_neg_0.5,r_up_d_neg_0.5,r_up_val_neg_0.5,r_up_s_0.0,r_up_p_0.0,r_up_d_0.0,r_up_val_0.0,r_up_s_0.5,r_up_p_0.5,r_up_d_0.5,r_up_val_0.5,r_up_s_1.0,r_up_p_1.0,r_up_d_1.0,r_up_val_1.0,r_dn_s_neg_1.0,r_dn_p_neg_1.0,r_dn_d_neg_1.0,r_dn_val_neg_1.0,r_dn_s_neg_0.5,r_dn_p_neg_0.5,r_dn_d_neg_0.5,r_dn_val_neg_0.5,r_dn_s_0.0,r_dn_p_0.0,r_dn_d_0.0,r_dn_val_0.0,r_dn_s_0.5,r_dn_p_0.5,r_dn_d_0.5,r_dn_val_0.5,r_dn_s_1.0,r_dn_p_1.0,r_dn_d_1.0,r_dn_val_1.0
0,H,1.0,-1.462820900499437e-18,-1.462820900499437e-18,2.7261035202912e-19,2.7261035202912e-19,-8.042828533218944e-20,2.1856374339600066e-18,-9.294707230247044e-20,2.22518299979808e-18,0.64385,,,0.64385,0.57685,,,0.57685,0.5236500000000001,,,0.5236500000000001,0.49415,,,0.49415,0.52885,,,0.52885,0.64385,,,0.64385,0.65525,,,0.57685,,,,2.64325,,,,2.18845,0.52885,,,0.52885
1,He,2.0,-2.92328980571954e-18,-2.92328980571954e-18,3.542684878614336e-19,3.542684878614336e-19,3.1247121572445233e-19,3.922135436737944e-18,2.984518587460032e-19,3.977933781597485e-18,2.84995,,,2.84995,2.79885,,,2.79885,0.29655,,,0.29655,0.27495,,,0.27495,0.25945,,,0.25945,2.59215,,,2.84995,2.60555,,,2.79885,0.29655,,,0.29655,0.28805,,,0.27495,,,,1.1563500000000002
2,Li,3.0,-6.063533552014847e-19,-6.063533552014847e-19,-8.7022223158752e-20,-8.7022223158752e-20,-2.1523777133149518e-20,8.904260662141547e-19,-2.8731833340806404e-20,9.039768886345345e-19,2.05985,,,2.05985,1.8208500000000003,,,1.8208500000000003,1.6163500000000002,,,1.6163500000000002,1.5559500000000002,,,1.5559500000000002,0.19145,,,0.19145,2.05985,,,2.05985,1.8998500000000005,,,1.8208500000000003,1.48585,,,1.6163500000000002,1.51445,,,1.5559500000000002,0.19145,,,0.19145
3,Be,4.0,-1.036406399403379e-18,-1.036406399403379e-18,-1.7625705223082877e-19,-1.7625705223082877e-19,2.0460181528925005e-19,1.4371663343247413e-18,2.1381367439900162e-19,1.4429090494561342e-18,1.17185,1.7001500000000005,,1.7001500000000005,1.1242500000000002,1.4895500000000002,,1.4895500000000002,1.08045,,,1.08045,1.0353500000000002,,,1.0353500000000002,1.0036500000000002,,,1.0036500000000002,1.1579500000000005,1.7001500000000005,,1.7001500000000005,1.12105,1.4895500000000002,,1.4895500000000002,1.08045,,,1.08045,1.0530500000000005,,,1.0353500000000002,1.00435,,,1.0036500000000002
4,B,5.0,-1.6079893175802625e-18,-5.909035660471103e-19,-3.0914478551322235e-19,-5.909035660471103e-19,-6.568558099190975e-20,1.2357654273410464e-18,-5.319386598718081e-20,1.2180483672567169e-18,0.81805,0.95175,,0.95175,0.81145,0.90355,,0.90355,0.80095,0.8603500000000001,,0.8603500000000001,0.78715,0.81645,,0.81645,0.77135,0.77025,,0.77135,0.81845,,,0.95175,0.8127500000000001,0.90355,,0.90355,0.8026500000000001,0.8603500000000001,,0.8603500000000001,0.78845,0.81645,,0.81645,0.77135,0.77025,,0.77135
5,C,6.0,-2.15476733731392e-18,-1.0746359357522878e-18,-3.685454837293824e-19,-1.0746359357522878e-18,-3.910961384125605e-19,1.889085819662506e-18,-3.787577575103616e-19,1.8726384539806278e-18,0.64935,0.67445,,0.67435,0.64515,0.66115,,0.66115,0.63905,0.64295,,0.64295,0.6315500000000001,0.62065,,0.62065,0.62305,0.59555,,0.59555,0.65685,,,0.67435,0.65225,0.66115,,0.66115,0.64535,0.64295,,0.64295,0.6365500000000001,0.62065,,0.62065,0.62655,0.59555,,0.59555
6,N,7.0,-1.6367628075132096e-18,-1.6367628075132096e-18,-3.7584980694360963e-19,-3.7584980694360963e-19,2.2635182381473243e-19,2.6189051914086e-18,2.42561529506016e-19,2.6056855276484932e-18,0.54145,0.52875,,0.52875,0.53835,0.5235500000000001,,0.52345,0.53355,0.51325,,0.51325,0.52615,0.49825,,0.49825,0.51865,0.48185,,0.48185,0.55135,,,0.52875,0.54935,0.5235500000000001,,0.52345,0.54535,0.51325,,0.51325,0.5357500000000001,0.49825,,0.49825,0.52585,0.48185,,0.48185
7,O,8.0,-2.0376770655126144e-18,-1.026658756842432e-18,5.929944065372543e-19,-1.026658756842432e-18,-2.5493056421274904e-19,1.952397143739691e-18,-2.352027322866816e-19,1.933780718183597e-18,0.46435,0.44365,,0.44365,0.46175,0.43765,,0.43765,0.45815,0.42845,,0.42855,0.45375,0.41725,,0.41715,0.44885,0.40525,,0.40525,0.46835,0.44365,,0.44365,0.46715,0.43765,,0.43765,0.46455,0.42845,,0.42855,0.46105,0.41725,,0.41715,0.45695,0.40525,,0.40525
8,F,9.0,-2.332564081277337e-18,-1.7507032000780225e-18,3.9591546694250883e-19,-1.7507032000780225e-18,-8.23668610157209e-19,2.8441459727079037e-18,-7.996607710308671e-19,2.827253736892166e-18,0.40805,0.38745,,0.38745,0.40585,0.37975,,0.37975,0.40315,0.37125,,0.37125,0.40015,0.36315,,0.36315,0.39715,0.35575,,0.35575,0.40805,0.38745,,0.38745,0.40695,0.37975,,0.37975,0.40515,0.37125,,0.37125,0.40295,0.36315,,0.36315,0.40045,0.35575,,0.35575
9,Ne,10.0,-2.560388790225235e-18,-2.560388790225235e-18,5.892933785432066e-19,5.892933785432066e-19,2.862268635627393e-19,3.815635748450448e-18,2.7795040670624643e-19,3.798568506722304e-18,2.43655,,,2.43655,2.37625,,,2.37625,0.36025,0.32895,,0.32895,0.35775,0.32415,,0.32415,0.35525,0.32025,,0.32025,2.36725,,,2.43655,2.32075,,,2.37625,0.36025,0.32895,,0.32895,0.35855,0.32415,,0.32415,0.35655,0.32025,,0.32025
10,Na,11.0,-5.693783231466626e-19,-5.693783231466626e-19,-1.036512143060352e-19,-1.036512143060352e-19,-2.9009199273249465e-20,8.466105644368044e-19,-3.3123399458419205e-20,8.496326598336193e-19,2.13675,,,2.13675,1.9278500000000005,,,1.9278500000000005,1.74785,,,1.74785,1.6749500000000002,,,1.6749500000000002,0.32095,0.28665,,0.28665,2.13675,,,2.13675,1.9784500000000005,,,1.9278500000000005,1.7000500000000005,,,1.74785,1.6487500000000002,,,1.6749500000000002,0.32095,0.28665,,0.28665
11,Mg,12.0,-8.692497103786945e-19,-8.692497103786945e-19,-6.655762118127361e-20,-6.655762118127361e-20,1.6651872969165993e-19,1.2118564836558029e-18,1.7120218499220482e-19,1.2126490320446208e-18,1.4644500000000005,2.31055,,2.31055,1.40705,2.10075,,2.10075,1.3537500000000002,,,1.3537500000000002,1.2999500000000002,,,1.2999500000000002,1.2612500000000002,,,1.2612500000000002,1.42305,2.31055,,2.31055,1.39085,2.10075,,2.10075,1.3537500000000002,,,1.3537500000000002,1.31645,,,1.2999500000000002,1.2614500000000002,,,1.2612500000000002
12,Al,13.0,-1.310370590677075e-18,-4.319980866195457e-19,-2.2876999315416963e-19,-4.319980866195457e-19,-2.080356695488648e-20,8.700313948884521e-19,-1.8418622432716803e-20,8.637686641589376e-19,1.1701500000000002,1.60675,,1.60675,1.1406500000000002,1.5165500000000005,,1.5165500000000005,1.1117500000000002,1.42775,,1.42775,1.0841500000000002,1.3483500000000002,,1.3483500000000002,1.05815,1.2817500000000002,,1.05815,1.1399500000000002,1.60675,,1.60675,1.1220500000000002,1.5165500000000005,,1.5165500000000005,1.1019500000000002,1.42775,,1.42775,1.08045,1.3483500000000002,,1.3483500000000002,1.05815,1.2817500000000002,,1.05815
13,Si,14.0,-1.7318087311889285e-18,-8.008784252626754e-19,-3.420615041875584e-19,-8.008784252626754e-19,-3.0943319476883323e-19,1.33436892424948e-18,-3.077492896765056e-19,1.3282396665288577e-18,0.97845,1.2468500000000002,,1.2468500000000002,0.96405,1.18715,,1.18725,0.94945,1.13905,,1.13905,0.93495,1.10125,,1.10125,0.92125,1.0717500000000002,,1.0717500000000002,0.96665,1.2468500000000002,,1.2468500000000002,0.95695,1.18715,,1.18725,0.94575,1.13905,,1.13905,0.93335,1.10125,,1.10125,0.92045,1.0717500000000002,,1.0717500000000002
14,P,15.0,-1.2097170488285572e-18,-1.2097170488285572e-18,-4.308685521018816e-19,-4.308685521018816e-19,4.63067607804796e-20,1.831834693245853e-18,5.035160466188161e-20,1.828400755303718e-18,0.8500500000000001,1.0335500000000002,,1.0334500000000002,0.84245,0.99395,,0.99395,0.83455,0.96155,,0.96165,0.82525,0.93765,,0.93765,0.81635,0.91775,,0.91775,0.8502500000000001,1.0335500000000002,,1.0334500000000002,0.8431500000000001,0.99395,,0.99395,0.83535,0.96155,,0.96165,0.82665,0.93765,,0.93765,0.81755,0.91775,,0.91775
15,S,16.0,-1.4722064511440833e-18,-8.936588711965822e-19,8.200116184682688e-19,-8.936588711965822e-19,-3.1656098551663327e-19,1.506926361926603e-18,-3.1305890299783683e-19,1.4993216882745024e-18,0.75775,0.89075,,0.89075,0.7523500000000001,0.86375,,0.86375,0.74655,0.84165,,0.84165,0.74055,0.82335,,0.82345,0.7343500000000001,0.80845,,0.80845,0.75925,0.89075,,0.89075,0.7544500000000001,0.86375,,0.86375,0.7492500000000001,0.84165,,0.84165,0.74355,0.82335,,0.82345,0.73745,0.80845,,0.80845
16,Cl,17.0,-1.707736027461408e-18,-1.38712446387312e-18,9.066973845366528e-19,-1.38712446387312e-18,-7.184188133934823e-19,2.098150826326387e-18,-7.16655204660461e-19,2.091785774350272e-18,0.6869500000000001,0.79005,,0.79015,0.68265,0.7696500000000001,,0.7695500000000001,0.67805,0.75275,,0.75275,0.67335,0.73885,,0.73885,0.66855,0.72735,,0.72735,0.6869500000000001,0.79005,,0.79015,0.68345,0.7696500000000001,,0.7695500000000001,0.67955,0.75275,,0.75275,0.67535,0.73885,,0.73885,0.67095,0.72735,,0.72735
17,Ar,18.0,-1.9141684741683847e-18,-1.9141684741683847e-18,8.335403978543041e-19,8.335403978543041e-19,3.1959154425167304e-19,2.730847699847845e-18,3.17527373593248e-19,2.7225018272476413e-18,2.48905,,,2.48905,2.45645,,,2.45645,0.62225,0.6828500000000001,,0.6828500000000001,0.61985,0.67655,,0.67655,0.6173500000000001,0.6716500000000001,,0.67155,2.48045,,,2.48905,2.44755,,,2.45645,0.62225,0.6828500000000001,,0.6828500000000001,0.62015,0.67655,,0.67655,0.61785,0.6716500000000001,,0.67155
18,K,19.0,-4.720717282589952e-19,-4.720717282589952e-19,-1.4377452342072961e-19,-1.4377452342072961e-19,-1.9213350101845847e-20,7.019596016988373e-19,-2.1395466594163198e-20,7.034019996532032e-19,2.60625,,,2.60625,2.36905,,,2.36905,2.18735,,,2.18735,2.12925,,,2.12925,0.5699500000000001,0.6113500000000001,,0.6113500000000001,2.60625,,,2.60625,2.41085,,,2.36905,2.14265,,,2.18735,2.10195,,,2.12925,0.5699500000000001,0.6113500000000001,,0.6113500000000001
19,Ca,20.0,-6.877775732471615e-19,-6.877775732471615e-19,-8.606091718627201e-20,-8.606091718627201e-20,2.29965873805854e-19,9.616328773942341e-19,2.07954514496736e-19,9.6242749611456e-19,1.99815,,,2.02315,1.89865,,0.73095,2.02925,1.81275,,,1.81275,1.7310500000000002,,,1.7310500000000002,1.6617500000000005,,,1.6617500000000005,2.00045,,,2.02315,1.89085,,0.73095,2.02925,1.81275,,,1.81275,1.7504500000000005,,,1.7310500000000002,1.65355,,,1.6617500000000005
20,Sc,21.0,-7.289823515808959e-19,-3.912339068565312e-19,-1.9650856471774081e-19,-3.912339068565312e-19,2.036980631374372e-19,1.1096079746609632e-18,2.192947206187584e-19,1.1288728187196094e-18,1.84245,,0.63825,0.63825,1.7507500000000005,,0.60895,0.60895,1.64495,,0.58725,0.58725,1.5412500000000002,,0.57185,0.57185,1.41155,,0.45045,1.41155,1.89325,,,0.63825,1.79445,,0.60895,0.60895,1.67325,,0.58725,0.58725,1.5519500000000002,,0.57185,0.57185,1.41155,,0.45045,1.41155
21,Ti,22.0,-7.562834411993279e-19,-4.052273174625985e-19,-1.6716950643765118e-19,-4.052273174625985e-19,1.5025108209289554e-20,1.071358305360708e-18,-1.00680778851072e-20,1.0856284695475969e-18,1.7362500000000003,,0.5507500000000001,0.5507500000000001,1.63535,,0.53395,0.53395,1.5995500000000002,,0.54305,0.54305,1.50605,,0.52745,0.52745,1.52605,,0.53045,0.53045,1.82815,,,0.5507500000000001,1.7151500000000002,,0.53395,0.53395,1.64715,,0.54305,0.54305,1.54405,,0.52745,0.52745,1.55075,,0.53045,0.53045
22,V,23.0,-7.811988898293888e-19,-6.168107620054464e-19,-1.3890070214025602e-19,-6.168107620054464e-19,-2.0698650822139762e-19,1.118274410759382e-18,6.374419903514881e-20,9.931428241119169e-19,1.66305,,0.48545,0.49135,1.6200500000000002,,0.49875,0.49865,1.5172500000000002,,0.48695,0.48695,1.5354500000000002,,0.49085,0.49085,1.44365,,0.47995,0.47995,1.7795500000000002,,0.48545,0.49135,1.7061500000000005,,,0.49865,1.5981500000000002,,0.48695,0.48695,1.6012500000000005,,0.49085,0.49085,1.4895500000000002,,0.47995,0.47995
23,Cr,24.0,-8.045137640152706e-19,-8.045137640152706e-19,-1.1873570719086722e-19,-1.1873570719086722e-19,5.580791968485874e-20,1.1582460033637457e-18,4.947200969706241e-20,1.1577873001951872e-18,1.58655,,0.44485,0.44485,1.5208500000000005,,0.44415,0.44415,1.4504500000000002,,0.44315,0.44315,1.41125,,0.44125,0.44115,1.3766500000000002,,0.43905,0.43905,1.7311500000000002,,,0.44485,1.6743500000000002,,,0.44415,1.5591500000000005,,0.44315,0.44315,1.50005,,0.44115,0.44115,1.44155,,0.43905,0.43905
24,Mn,25.0,-8.070436008995137e-19,-8.070436008995137e-19,-1.49010436617504e-19,-1.49010436617504e-19,5.680506746854016e-19,1.1469144457883274e-18,5.834165946981122e-19,1.151932946822784e-18,1.45935,,0.40805,0.40805,1.3917500000000005,,0.40435,0.40435,1.31885,,0.40075,0.40075,1.27865,,0.40025,0.40025,1.2393500000000002,,0.39965,0.39965,1.5290500000000002,,0.40815,0.40805,1.4729500000000002,,0.40435,0.40435,1.4064500000000002,,0.40075,0.40075,1.36935,,0.40025,0.40025,1.3031500000000005,,0.39965,0.39965
25,Fe,26.0,-8.892496811361408e-19,-5.405103047930881e-19,-7.541765789429761e-20,-5.405103047930881e-19,2.144045715554953e-19,1.2376732476405774e-18,2.31939098510112e-19,1.329518203472256e-18,1.4591500000000002,,0.37985,0.37985,1.3539500000000002,,0.37805,0.37815,1.26005,,0.37495,0.37495,1.25445,,0.38055,0.38205,1.18185,,0.37615,0.37615,1.5411500000000002,,0.37985,0.37985,1.4423500000000002,,0.37805,0.37815,1.3361500000000002,,0.37495,0.37495,1.33905,,0.38055,0.38205,1.2495500000000002,,0.37615,0.37615
26,Co,27.0,-9.48490161690221e-19,-6.822052029600194e-19,6.040045642753921e-20,-6.822052029600194e-19,-6.069254187719248e-19,1.2243439921162572e-18,-6.621315320780161e-20,1.2986875187582018e-18,1.46355,,0.35665,0.35975,1.31485,,0.35445,0.35445,1.2556500000000002,,0.35505,0.35505,1.2072500000000002,,0.35615,0.35615,1.2213500000000002,,0.35955,0.35955,1.4929500000000002,,0.35665,0.35975,1.37115,,0.35445,0.35445,1.3256500000000002,,0.35505,0.35505,1.2808500000000005,,0.35615,0.35615,1.25425,,0.35955,0.35955
27,Ni,28.0,-4.374198523043328e-19,-4.374198523043328e-19,-3.2105857086549124e-19,-3.2105857086549124e-19,-8.304469152150187e-20,1.2532511228046366e-18,2.6649003733766406e-20,1.2360888760069249e-18,1.4017500000000005,,0.33615,1.4017500000000005,1.3839500000000002,,0.33915,0.33915,1.4025500000000002,,0.34155,0.34155,1.28835,,0.34085,0.34085,1.1863500000000002,,0.33905,0.33905,1.42355,,0.33625,1.4017500000000005,1.4349500000000002,,1.3839500000000002,0.33915,1.4025500000000002,,0.34155,0.34155,1.29835,,0.34085,0.34085,1.2009500000000002,,0.33905,0.33905
28,Cu,29.0,-9.077484123998977e-19,-9.077484123998977e-19,-4.688193097187713e-19,-4.688193097187713e-19,-1.3328031942680542e-19,1.3292052166666716e-18,-1.3183990977239042e-19,1.3269531187023554e-18,1.38075,,0.31895,1.38075,1.27625,,0.31915,1.27625,1.2070500000000002,,0.31935,1.2070500000000002,1.1745500000000002,,0.31855,1.1745500000000002,1.14935,,0.31755,0.31755,1.38075,,0.31895,1.38075,1.3112500000000002,,0.31915,1.27625,1.2505500000000005,,0.31935,1.2070500000000002,1.1887500000000002,,0.31855,1.1745500000000002,1.14925,,0.31755,0.31755
29,Zn,30.0,-1.0797004160506368e-18,-1.0797004160506368e-18,-2.0892383135232e-21,-2.0892383135232e-21,2.904574508257316e-19,1.5023540574675061e-18,2.945105042588352e-19,1.5001131635251778e-18,1.1830500000000002,1.8935500000000005,0.29945,1.8935500000000005,1.14705,1.7827500000000005,0.29945,1.7827500000000005,1.11515,,0.29935,1.11515,1.0796500000000002,,0.29925,1.0796500000000002,1.05415,,0.29915,1.05415,1.1619500000000005,1.8935500000000005,0.29945,1.8935500000000005,1.1385500000000002,1.7827500000000005,0.29945,1.7827500000000005,1.11515,,0.29935,1.11515,1.0921500000000002,,0.29925,1.0796500000000002,1.06875,,0.29915,1.05415
30,Ga,31.0,-1.504498320936307e-18,-4.1044080018668174e-19,-2.0711337177081602e-19,-4.1044080018668174e-19,-8.154678472237432e-22,8.552920138931005e-19,2.3247582767808004e-21,8.47775737130112e-19,1.05285,1.5936500000000002,0.28225,1.5936500000000002,1.03265,1.47395,0.28225,1.47395,1.01255,1.3734500000000005,0.28215,1.3734500000000005,0.99345,1.2975500000000002,0.28215,1.2975500000000002,0.97575,1.23995,0.28205,0.97575,1.03035,1.5936500000000002,0.28225,1.5936500000000002,1.01855,1.47395,0.28225,1.47395,1.0051500000000002,1.3734500000000005,0.28215,1.3734500000000005,0.99055,1.2975500000000002,0.28215,1.2975500000000002,0.97575,1.23995,0.28205,0.97575
31,Ge,32.0,-1.886699156004768e-18,-7.676909387394241e-19,-3.257016787125696e-19,-7.676909387394241e-19,-2.8969478591015784e-19,1.284773181976782e-18,-2.884094156868288e-19,1.2789390897302209e-18,0.94635,1.2836500000000002,0.26655,1.2836500000000002,0.93645,1.22145,0.26655,1.22165,0.92665,1.17165,0.26655,1.17165,0.91715,1.1324500000000002,0.26655,1.1324500000000002,0.90825,1.1022500000000002,0.26645,1.1022500000000002,0.93665,1.2836500000000002,0.26655,1.2836500000000002,0.93015,1.22145,0.26655,1.22165,0.92285,1.17165,0.26655,1.17165,0.91495,1.1324500000000002,0.26655,1.1324500000000002,0.90705,1.1022500000000002,0.26645,1.1022500000000002
32,As,33.0,-1.1372457937399105e-18,-1.1372457937399105e-18,-4.149925839663745e-19,-4.149925839663745e-19,2.896391182979725e-20,1.7204988270327264e-18,3.4244923092979197e-20,1.717478863492493e-18,0.87275,1.1116500000000002,0.25245,1.1117500000000002,0.8671500000000001,1.07235,0.25245,1.07245,0.86065,1.0409500000000005,0.25245,1.0409500000000005,0.8521500000000001,1.01835,0.25245,1.01825,0.84375,1.00005,0.25235,1.00005,0.86905,1.1116500000000002,0.25245,1.1117500000000002,0.8632500000000001,1.07235,0.25245,1.07245,0.85665,1.0409500000000005,0.25245,1.0409500000000005,0.84965,1.01835,0.25245,1.01825,0.8421500000000001,1.00005,0.25235,1.00005
33,Se,34.0,-1.3593090755594113e-18,-8.400756762905471e-19,9.421855966873728e-19,-8.400756762905471e-19,-3.1499217582834696e-19,1.4043531945880713e-18,-3.112019802943296e-19,1.3961911813702273e-18,0.8108500000000001,0.99915,0.23965,0.99915,0.80655,0.97225,0.23965,0.97225,0.8017500000000001,0.95045,0.23965,0.95055,0.79635,0.93285,0.23965,0.93295,0.7907500000000001,0.91855,0.23965,0.91865,0.81055,0.99915,0.23965,0.99915,0.80625,0.97225,0.23965,0.97225,0.80135,0.95045,0.23965,0.95055,0.7958500000000001,0.93285,0.23965,0.93295,0.79005,0.91855,0.23965,0.91865
34,Br,35.0,-1.5508300644566017e-18,-1.2721811087436864e-18,1.0494304931538625e-18,-1.2721811087436864e-18,-6.759079775276704e-19,1.9076995082214353e-18,-6.743305048687873e-19,1.9019791144373373e-18,0.76015,0.91705,0.22815,0.91705,0.75665,0.89625,0.22815,0.89625,0.75265,0.8793500000000001,0.22815,0.8793500000000001,0.7483500000000001,0.86555,0.22815,0.86555,0.74395,0.85435,0.22815,0.8542500000000001,0.76015,0.91705,0.22815,0.91705,0.75675,0.89625,0.22815,0.89625,0.75295,0.8793500000000001,0.22815,0.8793500000000001,0.74875,0.86555,0.22815,0.86555,0.7442500000000001,0.85435,0.22815,0.8542500000000001
35,Kr,36.0,-1.7206671949678852e-18,-1.7206671949678852e-18,8.479984396804033e-19,8.479984396804033e-19,3.1116542182915616e-19,2.42484969977104e-18,3.104649790487616e-19,2.420215959848064e-18,2.56735,,,2.56735,2.53105,,,2.53105,0.7099500000000001,0.8209500000000001,0.21765,0.8209500000000001,0.70735,0.81225,0.21765,0.81225,0.70485,0.80525,0.21765,0.80525,2.56265,,,2.56735,2.52535,,,2.53105,0.7099500000000001,0.8209500000000001,0.21765,0.8209500000000001,0.70755,0.81225,0.21765,0.81225,0.70515,0.80525,0.21765,0.80525
36,Rb,37.0,-4.495098770848895e-19,-4.495098770848895e-19,-1.5374486853196802e-19,-1.5374486853196802e-19,-2.085485855900696e-20,6.713520088648857e-19,-2.27156601297024e-20,6.713680802969281e-19,2.77165,,,2.77165,2.49965,,,2.49965,2.30045,,,2.30045,2.24005,,,2.24005,0.66735,0.75565,0.20805,0.75565,2.77165,,,2.77165,2.54555,,,2.49965,2.26435,,,2.30045,2.21265,,,2.24005,0.66735,0.75565,0.20805,0.75565
37,Sr,38.0,-6.469220694167615e-19,-6.469220694167615e-19,-8.959531881175679e-20,-8.959531881175679e-20,1.9032373998684064e-19,8.994835122033717e-19,1.9131430811310725e-19,8.996814531141697e-19,2.17765,,,2.26565,2.07205,,1.87455,2.26535,1.97325,,,1.97325,1.8854500000000003,,,1.8854500000000003,1.81415,,,1.81415,2.16685,,,2.26565,2.06125,,1.87455,2.26535,1.97325,,,1.97325,1.90675,,,1.8854500000000003,1.80785,,,1.81415
38,Y,39.0,-6.903474645469249e-19,-2.990927293943232e-19,-1.544097718296e-19,-2.990927293943232e-19,1.8871909921624204e-19,8.591311094586483e-19,1.9609680532619525e-19,8.443903379303618e-19,1.96145,,1.07865,1.07865,1.8754500000000005,,1.00625,1.00625,1.78645,,0.95805,0.95805,1.70385,,0.92415,0.92415,1.6342500000000002,,0.89985,1.6342500000000002,2.01135,,1.07865,1.07865,1.91515,,1.00625,1.00625,1.81135,,0.95805,0.95805,1.71395,,0.92415,0.92415,1.6342500000000002,,0.89985,1.6342500000000002
39,Zr,40.0,-7.738320817269505e-19,-4.661276529958271e-19,-2.0129426628407041e-19,-4.661276529958271e-19,5.547660718129949e-20,1.0451151233545537e-18,5.915236083993599e-20,1.1972152646564545e-18,1.86975,,0.93835,0.93805,1.78635,,0.90075,0.90075,1.70355,,0.87185,0.87185,1.58895,,0.82955,0.82955,1.5658500000000002,,0.83135,0.83135,1.9056500000000005,,0.93835,0.93805,1.82745,,0.90075,0.90075,1.7427500000000002,,0.87185,0.87185,1.6174500000000005,,0.82955,0.82955,1.5852500000000005,,0.83135,0.83135
40,Nb,41.0,-8.116162129752768e-19,-7.0387303957971845e-19,-1.6396995972591362e-19,-7.0387303957971845e-19,-1.322427610650903e-19,1.1285017385882537e-18,-1.3002945019088641e-19,1.1097123885114625e-18,1.7849500000000005,,0.82875,0.8288500000000001,1.6889500000000002,,0.80755,0.80755,1.6057500000000002,,0.78945,0.78945,1.62075,,0.78885,0.78885,1.5516500000000002,,0.77305,0.77305,1.85595,,0.82875,0.8288500000000001,1.7585500000000005,,0.80755,0.80755,1.6627500000000002,,0.78945,0.78945,1.6701500000000002,,0.78885,0.78885,1.5812500000000005,,0.77305,0.77305
41,Mo,42.0,-8.336012805658945e-19,-8.336012805658945e-19,-1.3472382768983041e-19,-1.3472382768983041e-19,2.068003064510064e-20,1.1684796341620624e-18,1.646236477872e-20,1.1676583103559361e-18,1.65355,,0.7331500000000001,0.7331500000000001,1.5921500000000002,,0.73075,0.73075,1.53615,,0.72785,0.72785,1.50775,,0.72255,0.72265,1.4833500000000002,,0.71745,0.71745,1.84795,,0.7331500000000001,0.7331500000000001,1.77195,,0.73075,0.73075,1.62305,,0.72785,0.72785,1.57475,,0.72265,0.72265,1.5289500000000005,,0.71745,0.71745
42,Tc,43.0,-7.597072926379777e-19,-7.597072926379777e-19,-4.305641385439296e-19,-4.305641385439296e-19,1.643592886419084e-19,1.0682098296361814e-18,1.7644610907208324e-19,1.069935149546861e-18,1.5918500000000002,,0.68165,0.68165,1.49835,,0.6768500000000001,0.67695,1.42755,,0.67255,0.67255,1.3942500000000002,,0.67145,0.67145,1.36665,,0.67025,0.67035,1.74365,,0.68165,0.68165,1.6322500000000002,,0.67695,0.67695,1.53045,,0.67255,0.67255,1.4847500000000002,,0.67145,0.67145,1.4143500000000002,,0.67025,0.67035
43,Ru,44.0,-8.344119819360191e-19,-7.787203225970112e-19,1.1071040449727999e-20,-7.787203225970112e-19,-1.2933006804752278e-19,1.165973012814328e-18,-1.1851941334705918e-19,1.2001184086933441e-18,1.5430500000000005,,0.64065,0.64065,1.4512500000000002,,0.63685,0.63675,1.3881500000000002,,0.63325,0.63325,1.3780500000000002,,0.63565,0.63565,1.3377500000000002,,0.63195,0.63195,1.6463500000000002,,0.6405500000000001,0.64065,1.5316500000000002,,0.63675,0.63675,1.4465500000000002,,0.63325,0.63325,1.4483500000000002,,0.63565,0.63565,1.38485,,0.63195,0.63195
44,Rh,45.0,-8.57212557426624e-19,-8.2111551816000025e-19,-4.0481555807105284e-19,-8.2111551816000025e-19,-1.3686430361549432e-19,1.2219506766999636e-18,3.6721888148736e-20,1.317703753070477e-18,1.6624500000000002,,0.61855,0.61845,1.6685500000000002,,0.61785,0.61795,1.3967500000000002,,0.60545,0.60545,1.4102500000000002,,0.60645,0.60645,1.3439500000000002,,0.60255,0.60265,1.6847500000000002,,1.6624500000000002,0.61845,1.65095,,0.61785,0.61795,1.47175,,0.60545,0.60545,1.4365500000000002,,0.60645,0.60645,1.3662500000000002,,0.60255,0.60265
45,Pd,46.0,-8.73554758958784e-19,-8.73554758958784e-19,-3.6104409279079684e-19,-3.6104409279079684e-19,-4.575052190371573e-20,1.6138635860099533e-18,-4.5376846254297605e-20,1.6006337247141696e-18,1.6055500000000005,,0.58285,1.6055500000000005,1.54465,,0.58135,1.54465,1.4889500000000002,,0.5799500000000001,0.5799500000000001,1.3806500000000002,,0.57625,0.57625,1.3050500000000005,,0.57315,0.57325,1.6638500000000005,,0.58285,1.6055500000000005,1.5712500000000005,,0.58135,1.54465,1.4890500000000002,,0.5799500000000001,0.5799500000000001,1.3899500000000002,,0.57625,0.57625,1.31685,,0.57315,0.57325
